id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
725;Dev/aja_luup200009_ud211.conllu;Pisima valitsuspartei D66 liider Thom de Graaf söandas välja tulla mõttega , et tänapäeva ühiskonna jaoks on kuningannal kanda liiga raske koorem , millest võiks suurema osa laduda valitsuse õlule : “ Pole vaja mingit ilulindu ilupuuris . ”;148;155;millest;unnatural;Pisima valitsuspartei D66 liider Thom de Graaf söandas välja tulla mõttega , et tänapäeva ühiskonna jaoks on kuningannal kanda liiga raske koorem , võiks suurema osa laduda valitsuse õlule : “ Pole vaja mingit ilulindu ilupuuris . ”;92.1;92.1;92.1
741;Dev/aja_luup200009_ud211.conllu;Mehel ei olnud raha kaasas ja nii jäi ta teisele võlgu .;0;5;Mehel;unnatural;ei olnud raha kaasas ja nii jäi ta teisele võlgu .;100.0;100.0;100.0
751;Train/aja_luup200202_osa_2_ud211.conllu;Maailmale aga näitas Hollandi kroonprintsi pulmapidu taas , et mitte ainult lapsed ei soovi vahel näha “ päris krooniga kuningat ja kuningannat ” .;0;9;Maailmale;unnatural;aga näitas Hollandi kroonprintsi pulmapidu taas , et mitte ainult lapsed ei soovi vahel näha “ päris krooniga kuningat ja kuningannat ” .;91.3;95.7;95.7
753;Train/aja_pm20000218_osa_5_ud211.conllu;Koos eilsete kohtuotsustega on Viljandi halduskohus õigeks mõistnud juba kuus poepidajat , kellele majanduspolitsei tegi protokollid , sest nende kauplustes mängis müüja lõbustamiseks raadio .;0;27;Koos eilsete kohtuotsustega;unnatural;on Viljandi halduskohus õigeks mõistnud juba kuus poepidajat , kellele majanduspolitsei tegi protokollid , sest nende kauplustes mängis müüja lõbustamiseks raadio .;95.5;95.5;100.0
788;Train/aja_sloleht20071217_ud211.conllu;28.-30. detsembrini näitab ETV kolmes jaos printsess Diana mälestuskontserti , mis oli juulis Londoni Wembley staadionil .;0;19;28.-30. detsembrini;unnatural;näitab ETV kolmes jaos printsess Diana mälestuskontserti , mis oli juulis Londoni Wembley staadionil .;93.3;93.3;100.0
803;Train/aja_horisont2000_osa_4_ud211.conllu;Tagajärjeks ühinesid võitlusse valgekaartlaste vastu ka need tšetšeenid ja ingušid , kes seni hirmust punakaartlaste ees olid hoidnud Denikini poole .;0;11;Tagajärjeks;unnatural;ühinesid võitlusse valgekaartlaste vastu ka need tšetšeenid ja ingušid , kes seni hirmust punakaartlaste ees olid hoidnud Denikini poole .;90.0;90.0;95.0
814;Train/tea_geofyysika.conllu;Vastukaaluks annab kogemus põhjust väita , et füüsikas kasutatava mõtteviisi omaksvõtnud inimesed saavad vahel üsna vaevaliselt aru looduse füüsikavälistest seostest .;0;12;Vastukaaluks;unnatural;annab kogemus põhjust väita , et füüsikas kasutatava mõtteviisi omaksvõtnud inimesed saavad vahel üsna vaevaliselt aru looduse füüsikavälistest seostest .;100.0;100.0;100.0
843;Dev/aja_ml200247_osa6_ud211.conllu;1990. aastal siirdus Gerda , kes vanemate ja passi järgi on soomlane , oma esimesele kodumaale .;0;12;1990. aastal;unnatural;siirdus Gerda , kes vanemate ja passi järgi on soomlane , oma esimesele kodumaale .;93.3;93.3;100.0
853;Train/aja_ee200110_osa_3_ud211.conllu;Kui aga aastal 1803 kukkus Normandiasse L'Aigle'isse paar tuhat meteoriiti , tuli teadlastelgi tunnistada , et taevast sajab kive alla .;8;19;aastal 1803;unnatural;Kui aga kukkus Normandiasse L'Aigle'isse paar tuhat meteoriiti , tuli teadlastelgi tunnistada , et taevast sajab kive alla .;15.8;21.1;21.1
857;Train/aja_ee200110_osa_3_ud211.conllu;Kui aga aastal 1803 kukkus Normandiasse L'Aigle'isse paar tuhat meteoriiti , tuli teadlastelgi tunnistada , et taevast sajab kive alla .;111;118;taevast;unnatural;Kui aga aastal 1803 kukkus Normandiasse L'Aigle'isse paar tuhat meteoriiti , tuli teadlastelgi tunnistada , et sajab kive alla .;25.0;30.0;30.0
868;Dev/aja_pm20001004_osa_5_ud211.conllu;1988. aastal jagas Sarandon voodit Kevin Costneriga , kelle peagi vahetas välja nooruke näitleja ja lavastaja Tim Robbins .;0;12;1988. aastal;unnatural;jagas Sarandon voodit Kevin Costneriga , kelle peagi vahetas välja nooruke näitleja ja lavastaja Tim Robbins .;88.2;94.1;88.2
880;Train/ilu_kanep_ud211.conllu;Mühatasin talle kõigetähenduslikult vastuseks ning jätkasin tegevust .;10;15;talle;unnatural;Mühatasin kõigetähenduslikult vastuseks ning jätkasin tegevust .;100.0;100.0;100.0
892;Train/aja_pm20001004_osa_4_ud211.conllu;Nii ongi Uuspõllul pisut kahju , et Tamperest minna tuleb .;36;45;Tamperest;unnatural;Nii ongi Uuspõllul pisut kahju , et minna tuleb .;90.0;90.0;90.0
896;Train/ilu_maailm_ud211.conllu;Mul õnnestus tüübid suurivaevu välja visata .;0;3;Mul;unnatural;õnnestus tüübid suurivaevu välja visata .;83.3;100.0;83.3
906;Train/aja_horisont2000_osa_4_ud211.conllu;Iseseisvuslastevastase terroriga näitasid aga punakaartlased õige varsti oma tegelikke kavatsusi .;0;32;Iseseisvuslastevastase terroriga;unnatural;näitasid aga punakaartlased õige varsti oma tegelikke kavatsusi .;100.0;100.0;100.0
912;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Forsseeritud voolumahu spirograafial oli leiuks kerge obstruktsioon , seejuures oli bronhodilataatortest negatiivne , restriktiivsetele muutustele viiteid ei olnud .;0;36;Forsseeritud voolumahu spirograafial;unnatural;oli leiuks kerge obstruktsioon , seejuures oli bronhodilataatortest negatiivne , restriktiivsetele muutustele viiteid ei olnud .;100.0;100.0;100.0
915;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Max Siurala õpilaste initsiatiivil korraldatakse igal aastal Siurala-nimeline sümpoosion - Circus Siurala , mis oli oodatud teadusüritus tema kolleegidele Soomes .;0;34;Max Siurala õpilaste initsiatiivil;unnatural;korraldatakse igal aastal Siurala-nimeline sümpoosion - Circus Siurala , mis oli oodatud teadusüritus tema kolleegidele Soomes .;94.1;100.0;94.1
918;Train/aja_epl20061216_ud211.conllu;Koos oma treeneri Andrei Luzginiga täidavad nad kergejõustikutreeneri Sven Andresoo koostatud harjutuskava .;0;34;Koos oma treeneri Andrei Luzginiga;unnatural;täidavad nad kergejõustikutreeneri Sven Andresoo koostatud harjutuskava .;100.0;100.0;100.0
922;Train/aja_luup200106_osa_2_ud211.conllu;Seitsmekümnendatel andis selle mulle Jaan Isotamm .;0;18;Seitsmekümnendatel;unnatural;andis selle mulle Jaan Isotamm .;100.0;100.0;100.0
948;Train/aja_ee199920_osa_3_ud211.conllu;Oma eksklusiivsuse ja kõrge hinna ( eeldatavasti 2--3 milj ) tõttu on ostjate leidmine Tartu tingimustes väga problemaatiline .;0;66;Oma eksklusiivsuse ja kõrge hinna ( eeldatavasti 2--3 milj ) tõttu;unnatural;on ostjate leidmine Tartu tingimustes väga problemaatiline .;100.0;100.0;100.0
950;Train/aja_ee200110_osa_8_ud211.conllu;Sel juhul toodi politseinikud kohale ja kontrolliti relvaloa õigsust .;0;9;Sel juhul;unnatural;toodi politseinikud kohale ja kontrolliti relvaloa õigsust .;100.0;100.0;100.0
952;Train/ilu_valton_ud211.conllu;Nüüdseks oli neid niisiis järel veel kaheksa .;0;8;Nüüdseks;unnatural;oli neid niisiis järel veel kaheksa .;85.7;85.7;100.0
964;Train/tea_AA_05_6_ud211.conllu;Tehnilistele tingimuste kohaselt suudab mälulülitus TC58DVG02A1 korrektselt täita mitte vähem kui 100 000 programmeerimis-kustutustsüklit .;0;32;Tehnilistele tingimuste kohaselt;unnatural;suudab mälulülitus TC58DVG02A1 korrektselt täita mitte vähem kui 100 000 programmeerimis-kustutustsüklit .;None;None;None
968;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Meiega jääb alatiseks helge mälestus kolleegist ja sõbrast , Tartu Ülikooli audoktorist professor Max Siuralast .;0;6;Meiega;unnatural;jääb alatiseks helge mälestus kolleegist ja sõbrast , Tartu Ülikooli audoktorist professor Max Siuralast .;80.0;100.0;80.0
973;Train/aja_horisont2000_osa_2_ud211.conllu;Tänu spartalikule distsipliinile ja tugevale ühtekuuluvustundele suutsid sikhid luua tugeva sõjaväe , mis oli paremaid Aasias .;0;64;Tänu spartalikule distsipliinile ja tugevale ühtekuuluvustundele;unnatural;suutsid sikhid luua tugeva sõjaväe , mis oli paremaid Aasias .;100.0;100.0;100.0
988;Train/tea_AA_05_6_ud211.conllu;Järgnevates alapunktides on toodud valdkonniti andmekaevandamise võimalikud praktilised rakendused , nimekiri pole sellisel kujul kindlasti lõplik .;0;24;Järgnevates alapunktides;unnatural;on toodud valdkonniti andmekaevandamise võimalikud praktilised rakendused , nimekiri pole sellisel kujul kindlasti lõplik .;100.0;100.0;100.0
1008;Dev/ilu_ruben_ud211.conllu;Mul oli võimalus näha end peeglist , millest end harilikult vaatab tüdruk , kui ta käed kas kellegi meeldimiseks või lihtsalt hea enesetunde jaoks kavalalt juukseid seavad .;26;171;peeglist , millest end harilikult vaatab tüdruk , kui ta käed kas kellegi meeldimiseks või lihtsalt hea enesetunde jaoks kavalalt juukseid seavad;unnatural;Mul oli võimalus näha end .;100.0;100.0;100.0
1020;Train/tea_toohoive.conllu;Töö teostajad tänavad eksperte Andres Saarniitu , Teet Rajasalu , Urmas Varblast , Tairi Rõõmu , Marit Rõõmu , Tiia Püssi , kes aitasid meid eelkõige hüpoteeside ja uurimisküsimuste täpsustamisel ning uurimistulemuste hindamisel ja Eesti Statistikaameti töötajaid Ülle Pettaid tööjõu statistika sektorist ja Ene Saareoja ettevõtluse aastastatistika sektorist abi eest statistiliste andmete kättesaadavaks tegemisel .;141;228;eelkõige hüpoteeside ja uurimisküsimuste täpsustamisel ning uurimistulemuste hindamisel;unnatural;Töö teostajad tänavad eksperte Andres Saarniitu , Teet Rajasalu , Urmas Varblast , Tairi Rõõmu , Marit Rõõmu , Tiia Püssi , kes aitasid meid ja Eesti Statistikaameti töötajaid Ülle Pettaid tööjõu statistika sektorist ja Ene Saareoja ettevõtluse aastastatistika sektorist abi eest statistiliste andmete kättesaadavaks tegemisel .;74.5;74.5;87.2
1025;Train/aja_pm20001004_osa_2_ud211.conllu;"Tavalises "" Tuhkatriinus "" sigatseb võõrasema koos kasuõdedega orvukese kallal siis , kui tema isa pole kodus .";0;26;"Tavalises "" Tuhkatriinus """;unnatural;sigatseb võõrasema koos kasuõdedega orvukese kallal siis , kui tema isa pole kodus .;100.0;100.0;100.0
1044;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Esimest korda kirjeldas eosinofiilset gastroenteriiti 1937. aastal R. Kaijser .;0;13;Esimest korda;unnatural;kirjeldas eosinofiilset gastroenteriiti 1937. aastal R. Kaijser .;None;None;None
1048;Train/aja_pm20000218_osa_5_ud211.conllu;Hiljem kirjutas kohusetundlik julgeolekutöötaja toimikusse märkuse : koer lasti vabaks ja praeguseni on meil tema asukoht teadmata .;90;100;praeguseni;unnatural;Hiljem kirjutas kohusetundlik julgeolekutöötaja toimikusse märkuse : koer lasti vabaks ja on meil tema asukoht teadmata .;100.0;100.0;100.0
1058;Train/aja_ee199920_osa_2_ud211.conllu;Kolmandat kuud tegeleb Ivo kinnisvaraäriga .;0;14;Kolmandat kuud;unnatural;tegeleb Ivo kinnisvaraäriga .;100.0;100.0;100.0
1078;Train/aja_luup200202_osa_2_ud211.conllu;Arenenud riikides on tavalisi töötülisid ja sellest tulenevaid protestiaktsioone varasema ajaga võrreldes päris väheks jäänud .;0;17;Arenenud riikides;unnatural;on tavalisi töötülisid ja sellest tulenevaid protestiaktsioone varasema ajaga võrreldes päris väheks jäänud .;92.9;100.0;92.9
1091;Train/aja_horisont2000_osa_3_ud211.conllu;Viimane näitaja on kõrgeim Põhja-Kaukaasias vene võimu all elanud suuremate rahvaste seas ning võib tunduda isegi pisut üllatav , et vaatamata venestamissurvele ja korduvale genotsiidile on tšetšeenid suutnud säilitada oma keele .;133;186;vaatamata venestamissurvele ja korduvale genotsiidile;unnatural;Viimane näitaja on kõrgeim Põhja-Kaukaasias vene võimu all elanud suuremate rahvaste seas ning võib tunduda isegi pisut üllatav , et on tšetšeenid suutnud säilitada oma keele .;66.7;70.4;85.2
1104;Train/tea_dr8047.conllu;Võrdluskatses roodailendi , njuuhämpširi , valge sasseksi , pruunide ja valgete leghorni kanadega leidsid D. U. Ahn jt. ( 1995 ) , et valge sasseksi kanade munad sisaldasid ühesuguse söötmise korral märgatavalt enam ω-linoleenhapet kui teiste tõugude kanade munad .;0;97;Võrdluskatses roodailendi , njuuhämpširi , valge sasseksi , pruunide ja valgete leghorni kanadega;unnatural;leidsid D. U. Ahn jt. ( 1995 ) , et valge sasseksi kanade munad sisaldasid ühesuguse söötmise korral märgatavalt enam ω-linoleenhapet kui teiste tõugude kanade munad .;None;None;None
1108;Dev/aja_ml200247_osa6_ud211.conllu;Sakala Keskuse suures saalis on filmidel ka eestikeelne tõlge .;0;28;Sakala Keskuse suures saalis;unnatural;on filmidel ka eestikeelne tõlge .;83.3;83.3;100.0
1158;Train/aja_ee200110_osa_3_ud211.conllu;Tehingud on jäänud aga pooleli - ostjad on avastanud , et maja dokumentide järgi on üldpinda tegelikult 223 , mitte lubatud 280 ruutmeetrit .;58;80;maja dokumentide järgi;unnatural;Tehingud on jäänud aga pooleli - ostjad on avastanud , et on üldpinda tegelikult 223 , mitte lubatud 280 ruutmeetrit .;100.0;100.0;100.0
1164;Train/tea_AA_05_6_ud211.conllu;Eesmärgi saavutamiseks on planeeritud järgmised sammud :;0;22;Eesmärgi saavutamiseks;unnatural;on planeeritud järgmised sammud :;100.0;100.0;100.0
1171;Train/tea_toohoive.conllu;1997.-2000. aasta andmeid ühendava valimi puhul seati mudel ühtsele kujule kõigi vaadeldavate aastate lõikes , nii et ühtsest kujust eemaldati muutujad , mis ühegi aasta andmete baasil koostatud mudeli puhul ei osutunud statistiliselt oluliseks nivool 0,15 .;0;47;1997.-2000. aasta andmeid ühendava valimi puhul;unnatural;seati mudel ühtsele kujule kõigi vaadeldavate aastate lõikes , nii et ühtsest kujust eemaldati muutujad , mis ühegi aasta andmete baasil koostatud mudeli puhul ei osutunud statistiliselt oluliseks nivool 0,15 .;93.5;100.0;93.5
1187;Train/aja_epl20061216_ud211.conllu;Pärnu ilmajaama juhataja Marika Rokki andmetel mõõdeti ööl vastu eilset õhutemperatuuriks 10,3 kraadi .;0;46;Pärnu ilmajaama juhataja Marika Rokki andmetel;unnatural;mõõdeti ööl vastu eilset õhutemperatuuriks 10,3 kraadi .;75.0;75.0;100.0
1192;Train/aja_horisont2000_osa_4_ud211.conllu;Juulikuus peatuti paariks päevaks endisaegses Rogerwieki , tänapäevases Paldiski lahes , kuhu tsaar Peeter I 285 aastat tagasi jäävaba sõjasadama ehitada otsustas .;0;9;Juulikuus;unnatural;peatuti paariks päevaks endisaegses Rogerwieki , tänapäevases Paldiski lahes , kuhu tsaar Peeter I 285 aastat tagasi jäävaba sõjasadama ehitada otsustas .;None;None;None
1215;Train/aja_luup200106_osa_2_ud211.conllu;Korterite kõrval on Tallinnas umbes 45 000 eramut või ridaelamut .;0;16;Korterite kõrval;unnatural;on Tallinnas umbes 45 000 eramut või ridaelamut .;None;None;None
1228;Train/tea_toohoive.conllu;Kuni 1994 /1995 langes lühiajaline tööpuudus järsult ja kasvas pikaajaline tööpuudus .;0;15;Kuni 1994 /1995;unnatural;langes lühiajaline tööpuudus järsult ja kasvas pikaajaline tööpuudus .;100.0;100.0;100.0
1272;Train/aja_luup200106_osa_3_ud211.conllu;Endised kommunistid säilitasid eliidi seas oma juhtpositsioonid - nii 1994. kui 1997. aastal moodustasid nad üle poole kogu eliidist .;66;92;nii 1994. kui 1997. aastal;unnatural;Endised kommunistid säilitasid eliidi seas oma juhtpositsioonid - moodustasid nad üle poole kogu eliidist .;100.0;100.0;100.0
1274;Train/aja_ml200247_osa_5_ud211.conllu;Konverentsi lõpus on kavas ühetunnine diskussioon ja otsuse vastuvõtmine .;0;17;Konverentsi lõpus;unnatural;on kavas ühetunnine diskussioon ja otsuse vastuvõtmine .;100.0;100.0;100.0
1278;Train/ilu_valton_ud211.conllu;Kollase pallina veeres tibu üle taluõue , nägi seal koera ja hobust .;0;15;Kollase pallina;unnatural;veeres tibu üle taluõue , nägi seal koera ja hobust .;100.0;100.0;100.0
1280;Dev/arborest_dev_ud211.conllu;Laudade vahel tatsas aastane laps .;0;13;Laudade vahel;unnatural;tatsas aastane laps .;100.0;100.0;100.0
1282;Train/aja_sloleht20071217_ud211.conllu;22. kilomeetril pudenes ta peagrupi lõpust .;0;15;22. kilomeetril;unnatural;pudenes ta peagrupi lõpust .;100.0;100.0;100.0
1289;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Kirjanduse andmetel on Klinefelteri sündroom kõige sagedasem ( 7 - 15 % juhtudel ) meeste viljatuse põhjus ( 2 ) .;0;19;Kirjanduse andmetel;unnatural;on Klinefelteri sündroom kõige sagedasem ( 7 - 15 % juhtudel ) meeste viljatuse põhjus ( 2 ) .;None;None;None
1296;Train/tea_geofyysika.conllu;Pärast Antarktika osooniaugu avastamist korraldatakse aparatuuriga varustatud lennukitega regulaarseid kevadisi ekspeditsioone nii Antarktika kui Arktika stratosfääri füüsika ja keemia uurimiseks .;0;39;Pärast Antarktika osooniaugu avastamist;unnatural;korraldatakse aparatuuriga varustatud lennukitega regulaarseid kevadisi ekspeditsioone nii Antarktika kui Arktika stratosfääri füüsika ja keemia uurimiseks .;94.1;94.1;94.1
1309;Train/aja_sloleht20071217_ud211.conllu;Aastatel 1970-1980 töötas Karuks noorte- , kesköö- ja uudistesaadetes .;0;18;Aastatel 1970-1980;unnatural;töötas Karuks noorte- , kesköö- ja uudistesaadetes .;100.0;100.0;100.0
1311;Train/aja_luup200106_osa_2_ud211.conllu;Ent sel juhul tekib raskusi süüdimõistetute vanglasse paigutamisega .;4;13;sel juhul;unnatural;Ent tekib raskusi süüdimõistetute vanglasse paigutamisega .;85.7;85.7;100.0
1332;Train/aja_ee200110_osa_3_ud211.conllu;Vähemalt esialgu , sest kolmapäeval kohtus Hansapanga nõukogu esimees Anders Sahlen leedukatega .;24;35;kolmapäeval;unnatural;Vähemalt esialgu , sest kohtus Hansapanga nõukogu esimees Anders Sahlen leedukatega .;100.0;100.0;100.0
1334;Train/tea_AA_05_6_ud211.conllu;Teisest küljest kasutatakse kliendikaotuse mudeleid ka hinnakujundamisel - näiteks hinnatõusu puhul arvestades teadlikult loobumistega .;0;15;Teisest küljest;unnatural;kasutatakse kliendikaotuse mudeleid ka hinnakujundamisel - näiteks hinnatõusu puhul arvestades teadlikult loobumistega .;100.0;100.0;100.0
1335;Train/tea_AA_05_6_ud211.conllu;Teisest küljest kasutatakse kliendikaotuse mudeleid ka hinnakujundamisel - näiteks hinnatõusu puhul arvestades teadlikult loobumistega .;52;72;ka hinnakujundamisel;unnatural;Teisest küljest kasutatakse kliendikaotuse mudeleid - näiteks hinnatõusu puhul arvestades teadlikult loobumistega .;100.0;100.0;100.0
1340;Train/aja_ee199920_osa_2_ud211.conllu;Esmaspäeva hilisõhtul püüab Kert Meriga kohtumist nädala lõpule lükata .;0;21;Esmaspäeva hilisõhtul;unnatural;püüab Kert Meriga kohtumist nädala lõpule lükata .;87.5;87.5;87.5
1349;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Selle tõttu on varasematel aastatel tehtud arvukates uuringutes hinnatud 3-4nädalase sanatoorse ravi toimet mitmesuguste reumaatiliste haiguste korral erinevate sanatoorse ravi komplekside ja ravimudade kasutamisel ning uuringutes on leitud alati positiivne ravitulemus .;0;11;Selle tõttu;unnatural;on varasematel aastatel tehtud arvukates uuringutes hinnatud 3-4nädalase sanatoorse ravi toimet mitmesuguste reumaatiliste haiguste korral erinevate sanatoorse ravi komplekside ja ravimudade kasutamisel ning uuringutes on leitud alati positiivne ravitulemus .;73.3;80.0;86.7
1361;Train/aja_luup200106_osa_2_ud211.conllu;Rootsi kardinate taga on tal vähemalt toit , eluase , ravi ning töö olemas .;0;21;Rootsi kardinate taga;unnatural;on tal vähemalt toit , eluase , ravi ning töö olemas .;58.3;58.3;75.0
1368;Train/tea_AA_05_6_ud211.conllu;Järgmiseks , s.t käesolevaks , 2005. aastaks , on prognoositud aga nende läbimüügi kolmekordistumist .;0;44;Järgmiseks , s.t käesolevaks , 2005. aastaks;unnatural;, on prognoositud aga nende läbimüügi kolmekordistumist .;87.5;100.0;87.5
1378;Train/aja_horisont2000_osa_4_ud211.conllu;9. novembril 1991 esitleti riigi vappi ja lippu ametlikult .;0;17;9. novembril 1991;unnatural;esitleti riigi vappi ja lippu ametlikult .;100.0;100.0;100.0
1382;Train/aja_epl20061216_ud211.conllu;Põlengus sai kahjustada toa põrand ja sein , terve korter sai suitsukahjustusi .;0;8;Põlengus;unnatural;sai kahjustada toa põrand ja sein , terve korter sai suitsukahjustusi .;58.3;58.3;75.0
1383;Dev/aja_luup200009_ud211.conllu;Kuni 1917. aastani ei tegelenud poliitikaga mitte valitsus , vaid õukond .;0;18;Kuni 1917. aastani;unnatural;ei tegelenud poliitikaga mitte valitsus , vaid õukond .;100.0;100.0;100.0
1395;Train/aja_horisont2000_osa_5_ud211.conllu;Kohalikul rahval oleks säärase ehituse rajamine nii majanduslikult kui füüsiliselt üle jõu käinud .;0;16;Kohalikul rahval;unnatural;oleks säärase ehituse rajamine nii majanduslikult kui füüsiliselt üle jõu käinud .;66.7;100.0;66.7
1397;Train/aja_luup200202_osa_2_ud211.conllu;Asjatundjate hinnangul ei tule uue kuninga ametisseasumine siiski jutuks enne viit või koguni kaheksat aastat ...;0;22;Asjatundjate hinnangul;unnatural;ei tule uue kuninga ametisseasumine siiski jutuks enne viit või koguni kaheksat aastat ...;100.0;100.0;100.0
1476;Train/aja_luup200106_osa_2_ud211.conllu;Pealinnast väljaspool võib seega kinnisvaramiljonäriks lugeda 5000-7000 inimest .;0;21;Pealinnast väljaspool;unnatural;võib seega kinnisvaramiljonäriks lugeda 5000-7000 inimest .;57.1;57.1;71.4
1482;Train/aja_luup200106_osa_2_ud211.conllu;Lähiaegadel võidakse tingimisi vabastada kuni pooled vabastatutest , s.o kuni 700 kinnipeetavat .;0;11;Lähiaegadel;unnatural;võidakse tingimisi vabastada kuni pooled vabastatutest , s.o kuni 700 kinnipeetavat .;91.7;91.7;91.7
1485;Train/aja_ee200110_osa_8_ud211.conllu;"Teinud saalile tiiru peale , lugesin kokku , et kahekümne kahest "" täielikult komplekteeritud "" kehast ( arvestamata eraldatud organeid ja kehafragmente ) kuuluvad vaid kolm naistele .";48;102;"kahekümne kahest "" täielikult komplekteeritud "" kehast";unnatural;Teinud saalile tiiru peale , lugesin kokku , et ( arvestamata eraldatud organeid ja kehafragmente ) kuuluvad vaid kolm naistele .;85.7;90.5;85.7
1495;Dev/aja_luup200009_ud211.conllu;Igal neljandal päeval pidi valves sõnnikut koristama ja loomade poegimist jälgima .;0;21;Igal neljandal päeval;unnatural;pidi valves sõnnikut koristama ja loomade poegimist jälgima .;100.0;100.0;100.0
1498;Train/aja_horisont2000_osa_4_ud211.conllu;Arved Vainu teooria järgi ümbritseb aga igat kiudu veel sidekoeline kest .;0;25;Arved Vainu teooria järgi;unnatural;ümbritseb aga igat kiudu veel sidekoeline kest .;100.0;100.0;100.0
1516;Train/aja_ml200247_osa_4_ud211.conllu;Pakutud taseme juures saaks Eesti põllumees liitumise järel ca 430 krooni ha kohta , samal ajal Saksa või Hollandi põllumees ca 6000 krooni , Leedu põllumees ca 570 kr .;0;21;Pakutud taseme juures;unnatural;saaks Eesti põllumees liitumise järel ca 430 krooni ha kohta , samal ajal Saksa või Hollandi põllumees ca 6000 krooni , Leedu põllumees ca 570 kr .;100.0;100.0;100.0
1523;Train/aja_horisont2000_osa_5_ud211.conllu;Samast aastast pärineval baltisaksa kartograaf Ludwig August Mellini koostatud “ Liivimaa atlase ” kaardi fragmendil tababki silm üksnes kaht väikest ristkülikut - üht saare rannal , teist üle lahe - Paldiski sadama lähistel .;0;116;Samast aastast pärineval baltisaksa kartograaf Ludwig August Mellini koostatud “ Liivimaa atlase ” kaardi fragmendil;unnatural;tababki silm üksnes kaht väikest ristkülikut - üht saare rannal , teist üle lahe - Paldiski sadama lähistel .;73.7;78.9;84.2
1535;Dev/aja_luup200009_ud211.conllu;Ühel oktoobriõhtul tuli ta väsinult koju ja imestas : raadiomees ootab toas .;0;18;Ühel oktoobriõhtul;unnatural;tuli ta väsinult koju ja imestas : raadiomees ootab toas .;90.9;100.0;90.9
1551;Dev/aja_luup200009_ud211.conllu;Sulawesi põhjaosas elavad minhassalased tähistavad Kristuse sündi piduliku ahvisöömisega .;0;18;Sulawesi põhjaosas;unnatural;elavad minhassalased tähistavad Kristuse sündi piduliku ahvisöömisega .;100.0;100.0;100.0
1564;Train/aja_sloleht20071217_ud211.conllu;Inglismaal jäi Mart Poom reielihase vigastuse tõttu pealtvaatajaks , tema koduklubi Watford kaotas Plymouthile 0 : 1 ja loovutas esiliiga liidrikoha West Bromwichile .;0;10;Inglismaal;unnatural;jäi Mart Poom reielihase vigastuse tõttu pealtvaatajaks , tema koduklubi Watford kaotas Plymouthile 0 : 1 ja loovutas esiliiga liidrikoha West Bromwichile .;95.7;95.7;95.7
1570;Train/aja_ee199920_osa_3_ud211.conllu;Arvan , et Eestis on tema tööd üsna hästi tuntud , sest Greenaway filmide paremik on peale kinode olnud ekraanil ka televisioonis , mistõttu ei hakka nendel eraldi peatuma .;11;17;Eestis;unnatural;Arvan , et on tema tööd üsna hästi tuntud , sest Greenaway filmide paremik on peale kinode olnud ekraanil ka televisioonis , mistõttu ei hakka nendel eraldi peatuma .;89.7;96.6;93.1
1576;Train/aja_sloleht20071217_ud211.conllu;Laupäeval oli Saue tiirus viibimise aeg paremuselt teine .;0;9;Laupäeval;unnatural;oli Saue tiirus viibimise aeg paremuselt teine .;87.5;87.5;100.0
1581;Train/aja_luup200106_osa_4_ud211.conllu;Aastavahetuse ümber süvenesid kaks noort naist , Inga Uueküla ja Jane Vain , põhjalikult kurjategijate vaimuilma .;0;19;Aastavahetuse ümber;unnatural;süvenesid kaks noort naist , Inga Uueküla ja Jane Vain , põhjalikult kurjategijate vaimuilma .;80.0;80.0;93.3
1587;Train/aja_pm20001004_osa_1_ud211.conllu;Majaomanikud ei pea puhastama oma krundiga piirnevat maa-ala juhul , kui nad maksavad selle töö eest linnavalitsusele .;86;100;selle töö eest;unnatural;Majaomanikud ei pea puhastama oma krundiga piirnevat maa-ala juhul , kui nad maksavad linnavalitsusele .;100.0;100.0;100.0
1588;Train/aja_pm20001004_osa_1_ud211.conllu;Majaomanikud ei pea puhastama oma krundiga piirnevat maa-ala juhul , kui nad maksavad selle töö eest linnavalitsusele .;101;117;linnavalitsusele;unnatural;Majaomanikud ei pea puhastama oma krundiga piirnevat maa-ala juhul , kui nad maksavad selle töö eest .;100.0;100.0;100.0
1589;Train/aja_luup200106_osa_1_ud211.conllu;Senisele rekordile , mis jääb kolme aasta taha , lisandus mullu tervelt 105 uut kodumaist miljonäri .;0;48;Senisele rekordile , mis jääb kolme aasta taha ,;unnatural;lisandus mullu tervelt 105 uut kodumaist miljonäri .;100.0;100.0;100.0
1604;Train/aja_ee200110_osa_5_ud211.conllu;"Ülejäänud aja nad vaikisid , kuni pärast auhinna kättesaamist ütles Naomi : "" Hästi tehtud . """;34;61;pärast auhinna kättesaamist;unnatural;"Ülejäänud aja nad vaikisid , kuni ütles Naomi : "" Hästi tehtud . """;100.0;100.0;100.0
