sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
7716570,0,10,Kadedatele,nom,"Kadedatele ei jäänud märkamata tegevjuhtide priske elujärg ega see , et mõned neist tegid ettevõtte nimel tehinguid firmadega , millega nad ise väidetavasti seotud olid .",obl,"nom,prop,sg"
7716924,0,12,Savisaartele,nom,"Savisaartele jäi silma maja aadressil Maakri 28 , seesama 20. sajandi alguses ehitatud kahekorruseline juugendmaja .",obl,"nom,prop,sg"
7721047,0,12,Cathedralile,nom,Cathedralile oli jäänud jaanalinnu süda .,obl,"nom,prop,sg"
7723078,0,10,Kolmandale,nom,"Kolmandale , nn katusekorrusele , jäävad kolm magamistuba koos vannitubade ja garderoobiga ning veel kaks tuba .",obl,"nom,prop,sg"
7788592,29,39,Bromdenile,nom,"Viimase käigu õigus jääb aga Bromdenile , kes viib patsientide meeskonna eduka lõpuni .",obl,"nom,prop,sg"
7806294,0,7,Sõelale,nom,Sõelale jääb siiski kirjuhahk .,obl,"nom,prop,sg"
7808512,0,9,Vahepeale,nom,"Vahepeale jääb “ töörõõmude rohke meheiga ” , praktiliste toimingute ja asiste hangete oravaratas .",obl,"nom,prop,sg"
7814496,0,6,Arvele,nom,Arvele jääb vaid seitse senti,obl,"nom,prop,sg"
7887583,0,7,Kohtule,nom,Kohtule jääb tõe leidmise kohustus .,obl,"nom,prop,sg"
7887757,0,7,Kohtule,nom,Kohtule jääb tõe leidmise kohustus .,obl,"nom,prop,sg"
7910988,40,48,Ukuarule,nom,"Mind aga karistati sellega , et ma jäin Ukuarule üksi .",obl,"nom,prop,sg"
7915141,0,9,Diivanile,nom,Diivanile jäi ainult üks pill – akordion – ja seda mängisid õde ning vend kordamööda ühesuguse meisterlikkusega .,obl,"nom,prop,sg"
7915929,20,28,Ukuarule,nom,""" Kui tahad , et ma Ukuarule jääksin , siis ole vait ! "" vastasin talle , aga vist niisugusel moel , et ta vabanenult hüüdis :",obl,"nom,prop,sg"
7920826,0,7,Martyle,nom,Martyle jäi igaveseks meelde see klaasistunud rahulolev ilme vana teadlase näol .,obl,"nom,prop,sg"
7943980,12,19,Ralmule,nom,Parem jäägu Ralmule ta ainus unelm ja unenägu …,obl,"nom,prop,sg"
8042530,0,11,Venelastele,nom,"Venelastele jäänuks niisiis volikogu aseesimehe , ühe abilinnapea ning Lasnamäe ja Mustamäe vanemate ametid .",obl,"nom,prop,sg"
8044793,0,9,Nõunikele,nom,Nõunikele jääb päris suur mängumaa .,obl,"nom,prop,sg"
8116520,97,105,Bõkovile,nom,"Riigikohus täpsustas ringkonnakohtu otsuse detaile ja juhtis tähelepanu hooletule tõlkele , kuid Bõkovile ja tema kaasosalistele jäid kehtima juba märtsis linnakohtu otsusega määratud karistusajad .",obl,"nom,prop,sg"
8119381,72,81,Arafatile,nom,"Iisraeli ametnikud siiski ei teatanud , et boikoteerivad Qurea'd , kuna Arafatile jääb oluline kontroll valitsuses .",obl,"nom,prop,sg"
8132562,0,10,Politseile,nom,Politseile jäi silma vaid üks purjus alaealine ( võimalik trahv kuni 600 krooni ) .,obl,"nom,prop,sg"
8183016,0,10,Viimastele,nom,"Viimastele jääb võimalus tegijatega samastuda , neid käratsedes vastu võtta ja nendest kirjutatud lugusid lugeda .",obl,"nom,prop,sg"
8211252,0,5,Teele,nom,Teele jäänud vagunis oli ka saatur ja tal oli kaasas väike laps .,obl,"nom,prop,sg"
8212366,0,7,Sõelale,nom,Sõelale jäi pealinna osaühing RKE Metall .,obl,"nom,prop,sg"
8247948,0,8,Stollele,nom,"Stollele jäi silma üks mänguelement , mis teleekraanil kipub kaotsi minema -- näkku löödud pall ja jõuline tõrjelöök , mis sellele järgneb .",obl,"nom,prop,sg"
8345150,0,11,Eestlastele,nom,Eestlastele ei jäänud natside tõus märkamata .,obl,"nom,prop,sg"
8376421,0,10,Muuseumile,nom,Muuseumile jääb ka midagi,obl,"nom,prop,sg"
8468403,0,11,Eestlastele,nom,Eestlastele jääks piisavalt informatsiooni ja volikogus ka hääli venelaste täitevvõimu tõsiseks kontrollimiseks .,obl,"nom,prop,sg"
8471059,4,13,Liikorile,nom,Kas Liikorile jääks ainult linnatransport ?,obl,"nom,prop,sg"
8560320,0,7,Sõelale,nom,Sõelale jäi 20 tööd .,obl,"nom,prop,sg"
8627398,0,11,Heidikutele,nom,Heidikutele jääb omaette teemadering .,obl,"nom,prop,sg"
8634282,0,7,Doddile,nom,Doddile ja Whitmarshile jäid Portugali mehed lõpuks poolfinaalis alla 13 : 15.,obl,"nom,prop,sg"
8675676,0,7,Tammele,nom,Tammele olevat jäänud võimalus vaid korter maha müüa .,obl,"nom,prop,sg"
8744853,0,7,Kaldale,nom,"Kaldale ei jäänud keegi , selle asemel suundusid mitu päeva õppusel osalenud kurnatud mehed Karmi järel hanereas jääkülma vette .",obl,"nom,prop,sg"
8778966,0,6,Pesule,nom,Pesule jäävad pestes punased plekid .,obl,"nom,prop,sg"
8785589,0,9,Esikohale,nom,Esikohale jäävad kindlasti rasked isikuvastased kuriteod .,obl,"nom,prop,sg"
8805548,0,6,Mehele,nom,"Mehele jäi mõelda , mida ta kunagine salaarmastus selle vereohvriga pühitses , aga see oli sõnum temale ja see oli oluline ning hea , mõistis ta .",obl,"nom,prop,sg"
8816463,0,6,Jotile,nom,"Jotile oli meelde jäänud luuletaja elav miimika , kõlav näitlejahääl ning luukõhnade käte väljendusrikas žestikulatsioon .",obl,"nom,prop,sg"
8823781,0,8,Südamele,nom,"Südamele jäi kripeldama ehk liig kõrge ostuhind , aga kui ma konkurentide hindu kuulsin - ja Eesti suuruses külas need kuulmata ei jää , siis jäi mulje , et need tahtsid oma investeeritava raha kohe tagasi saada .",obl,"nom,prop,sg"
8825230,0,9,Vanaonule,nom,"Vanaonule jäi aga elu lõpuni külge suur geograafiahuvi ja rännukihk . """,obl,"nom,prop,sg"
8842296,0,7,Sõelale,nom,Sõelale jäi Californias elava Frank Gehry esialgu üsna utoopilisena tundunud idee .,obl,"nom,prop,sg"
8859373,0,8,Zabelile,nom,Zabelile jäi roheline särk .,obl,"nom,prop,sg"
8862968,50,63,Kaitseliidule,nom,"Professionaalsuse tase on ju väga erinev , nii et Kaitseliidule jääb ikkagi ainult abistav roll .",obl,"nom,prop,sg"
8932374,0,9,Potterile,nom,"Potterile jäi mulje , et ta suutis lahendust edasi lükata .",obl,"nom,prop,sg"
8982660,0,7,Sõelale,nom,"Sõelale jäid lõpuks need , kelles oli nii loomis- ja mängulusti kui ka reeglite õppimise ja austamise tahet .",obl,"nom,prop,sg"
9029599,0,13,A. Sumbergile,nom,"A. Sumbergile jäi 1,3 miljonit .",obl,"nom,prop,sg"
9054288,29,40,Maspanovile,nom,"Lootkem siis , et õigus jääb Maspanovile , kelle hinnangul pole seakasvatajast Tammsaarel ettekujutust , mida sealiha endast kujutab .",obl,"nom,prop,sg"
9070213,0,5,Teele,nom,Teele jääb ka üks eksootiline paik - Uusi-Valamo klooster .,obl,"nom,prop,sg"
9070430,0,5,Teele,nom,Teele jääb paar seitsmekilomeetrist tunnelit ning nende vahel teemaksu kogumise punkt .,obl,"nom,prop,sg"
9106711,0,8,Nybitile,nom,"Nybitile jäi küll pool minutit aega , ent selle perioodi jooksul ei toimunud midagi mõtestatut .",obl,"nom,prop,sg"
9155493,0,8,Nybitile,nom,"Nybitile jäi 0,2 kasutut sekundit .",obl,"nom,prop,sg"
9179884,22,30,Oscarile,nom,"Noh , põhjendas , aga Oscarile jäi ikka okas hinge , et päris samasugustena oleks siin , kus rahvused ja riigid enam nii tähtsad pole , nalja rohkem olnud .",obl,"nom,prop,sg"
9190000,0,10,Hennostele,nom,"Hennostele jäi rõõm , et nende kujundus on parem .",obl,"nom,prop,sg"
9311279,2,8,Arvele,nom,"“ Arvele jäi veel selline summa , mida pole kahju kaotada , ” ütles ta .",obl,"nom,prop,sg"
9329196,0,8,Fuchsile,nom,Fuchsile jääb muuseumi teadus- ja ekspositsioonitöö juhtimine .,obl,"nom,prop,sg"
9330629,0,7,Ostjale,nom,"Ostjale jääb seega valikuvõimalus osta arvuti , kuhu on installeeritud Microsofti pakutav Interneti lehitseja või konkureeriva firma lehitseja või mis on üldse ilma Interneti lehitsejata .",obl,"nom,prop,sg"
9392409,0,8,Ostjaile,nom,"Ostjaile jääb soovida kriitilist meelt ja julgust oma soove ning ettepanekuid kas otse kaupmehele või massimeedia kaudu avaldada , sest sellest õpime me kõik .",obl,"nom,prop,sg"
9399156,0,11,Maameestele,nom,"Maameestele jääb valitsuse ja Riigikogu tegemistest kahjuks küll selline mulje , et enne jõuab kätte järgmine kevad ja isegi suvi , kui lõpuks selgusele jõutakse , kas ja kui palju meile maksta hüvitust möödunud ikaldusaasta eest .",obl,"nom,prop,sg"
9428517,0,11,Venelastele,nom,Venelastele jääks alatiseks võimalus meid psüühiliselt ja aineliselt kurnata Jaanilinna kommunaalmaksete mittetasumise ja muude sihilike võtetega .,obl,"nom,prop,sg"
9457100,0,7,Wyndile,nom,Wyndile jäigi statisti osa etendada .,obl,"nom,prop,sg"
9496652,0,7,Sõelale,nom,"Sõelale jäid esialgu majad Lutsu 2 , milles asub vanalinna spordikool , ja Lutsu 4 , milles asub linnavalitsuse sporditeenistus .",obl,"nom,prop,sg"
9517806,0,7,Sõelale,nom,Sõelale jäi teiste hulgas ka Mehhiko .,obl,"nom,prop,sg"
9557945,0,10,Kiviterile,nom,Kiviterile jääb võimalus,obl,"nom,prop,sg"
9564022,54,62,Nybitile,nom,"Seil tabas küll kahest vabaviskest ühe , ent pall jäi Nybitile .",obl,"nom,prop,sg"
9622155,0,7,Langile,nom,"Langile jäid kasvama seemnepuud , mis metsakorralduskava järgi tulnuks maha võtta , ” kommenteeris Mets & Puu Tartu osakonna juhataja Aare Ainsoo .",obl,"nom,prop,sg"
9633048,0,5,Teele,nom,Teele jääb lamedus ning isegi pimedust ei saa olema lameduse peal !,obl,"nom,prop,sg"
9668304,0,7,Sõelale,nom,"Sõelale jääb lõpuks tosin mängijat , kellest kümme pääsevad ühes eurosarja kohtumises väljakule .",obl,"nom,prop,sg"
9681183,0,13,Sündmuskohale,nom,"Sündmuskohale jäid kiirabi , politseid ja uurijat ootama meie auto tagaistmel sõitnud kaks kaitsepolitseinikku , ” väitis kapo pressiesindaja .",obl,"nom,prop,sg"
9692463,30,39,Baltijale,nom,“ Olulise tegevussuunana jääb Baltijale ka regionaalse arengu koordineerimine .,obl,"nom,prop,sg"
9715990,2,13,Krienitzile,nom,“ Krienitzile jäi see paik hinge ja paar aastat hiljem asus ta Wrangellide kodu Eestis taastama .,obl,"nom,prop,sg"
9737394,0,11,Lähedastele,nom,Lähedastele jäi leina kõrval mõru tunne südamesse : kas tõesti on ka selle töö puhul kiirustamine paratamatu ?,obl,"nom,prop,sg"
9741764,2,11,Enamikule,nom,“ Enamikule jääb see ainult ilusaks asjaks vaadata . ”,obl,"nom,prop,sg"
9766721,0,9,Vitsurile,nom,"Vitsurile jäi koosolekul kuuldust mulje , et praegu kasutusel olevaid maardlaid ei ole põhjalikult uuritud ning tegelikult puudub vajadus uute maardlate avamise järele .",obl,"nom,prop,sg"
9792318,0,10,Politseile,nom,"Politseile jäävad endiselt hooned Kompanii 10 ja Gildi 12 , kus asuvad juurdlejad ning keskkriminaalpolitsei jaoskond .",obl,"nom,prop,sg"
9826269,0,9,Vahepeale,nom,"Vahepeale jääb palju vorme : kolmas , teine ja esimene sekretär , nõunik , põhimõtteliselt ka asjur jne.",obl,"nom,prop,sg"
9845261,0,8,Colinile,nom,"Colinile jääb see pidu alatiseks meelde , sest just seal sai ta aimu eestlaste tavadest ja kommetest .",obl,"nom,prop,sg"
9865429,0,8,Hõbedale,nom,Hõbedale ( 1993 ) ja pronksile ( 1995 ) jäi sedakorda kuld lisamata .,obl,"nom,prop,sg"
10001734,0,9,Vahepeale,nom,"Vahepeale jäid alanevas pingereas ekspordiabi , tehnoloogilise innovatsiooni toetamine , abi laenugarantiide osas , riigihanked , väliskaubanduse toetamine , personali koolitamine ja ekspordigarantiid .",obl,"nom,prop,sg"
10137561,0,8,Poistele,nom,Poistele oli jäänud silma pesuköögi nurgas seisnud kaablirull .,obl,"nom,prop,sg"
10197743,0,9,Vahepeale,nom,Vahepeale jäävad Õnnistegija ja tema ema .,obl,"nom,prop,sg"
10249649,0,4,Õele,nom,"Õele jäi ta alla 10,7 sekundiga .",obl,"nom,prop,sg"
10338825,0,8,Sedinile,nom,Sedinile jääb Nordika Kindlustuse kontrollpakk ka pärast EBRD ja Hodgson Martini juurdetulekut .,obl,"nom,prop,sg"
10378453,0,7,Jazzile,nom,"Jazzile jäi vaid 5,2 sekundit armuaega ...",obl,"nom,prop,sg"
10443096,0,8,Plaadile,nom,Plaadile jääb ainult hääl . ”,obl,"nom,prop,sg"
10445662,0,9,Vahepeale,nom,Vahepeale jääb aga Paldiski päev : 18. juunil tähistatakse nii linnaõiguste 215. kui ka Rogerviki merekindluse ehitamise alguse 280. aastapäeva .,obl,"nom,prop,sg"
10453058,0,8,Võitjale,nom,"Võitjale 2.07,8 alla jäänud Prants tulistas teises tiirus mööda ühe lasu .",obl,"nom,prop,sg"
10527275,0,9,Vahepeale,nom,"Vahepeale jäävad esseed/peatükid : Keelelise substantsi põhikujundid , Paradiislik keel , Nimi ja luule , Müstiline tekst kui paradoks jt.",obl,"nom,prop,sg"
10581257,0,6,Selile,nom,Selile jääb dividende väheks,obl,"nom,prop,sg"
10631870,36,44,Selesile,nom,"Hingis on võitnud viis matshi , ent Selesile on jäänud paremus kahes viimases .",obl,"nom,prop,sg"
10642236,0,9,Ribeirole,nom,"Ribeirole jäi üle kolme sekundi kehvema ajaga hõbe , pronks kuulus seni rohkem maratonijooksule pühendunud ( isiklik tippmark 2 : 27.04 ) rumeenlannale Lidia Simonile .",obl,"nom,prop,sg"
10669863,0,7,Sõelale,nom,"Sõelale jäi 16 saart , neist Kihnus ja Ruhnus on telefoniprobleem juba lahendatud .",obl,"nom,prop,sg"
10691411,0,7,Sõelale,nom,"Sõelale jäi 16 saart , neist Kihnul ja Ruhnul on telefonivajadus rahuldatud .",obl,"nom,prop,sg"
10699395,0,5,Teele,nom,"Teele jäävad laastudesse naelutatud kandilised putkad , millesse turismitalu äriplaan näeb ette hakata majutama ilma telkideta tulnud kundesid , kes maa all ööbimist peavad ülearu eksootiliseks .",obl,"nom,prop,sg"
10707727,0,7,Shaqile,nom,"Shaqile jääb ta alla , kuid ta võitleb .",obl,"nom,prop,sg"
10721857,0,5,Teele,nom,Teele jäi Butšijevite maja .,obl,"nom,prop,sg"
10726212,15,22,Jassile,nom,Liidrisärk jäi Jassile .,obl,"nom,prop,sg"
10767813,0,14,Opositsioonile,nom,"Opositsioonile oli Hänni sõnul jäänud võimalus kasutada kodukorra seaduse kohaselt õigust võtta kümneminutiline vaheaeg enne iga muudatuse hääletamist , mida Mõõdukate , Isamaaliidu ja Keskfraktsiooni liikmed tegid .",obl,"nom,prop,sg"
10867638,0,13,Soderberghile,nom,"Soderberghile jäi Del Toro silma filmidest “ Tavalised kaht-lusalused ” , “ Basquiat ” ja “ Ratastel Las Vegasesse ” : “ Benicio on neid näitlejaid , keda filmitööstuses kõik teavad ja austavad .",obl,"nom,prop,sg"
10875749,0,7,Hingele,nom,"Hingele jääb kripeldama tõik , et kuus politoloogia erialale sissesaanut said minust rohkem punkte .",obl,"nom,prop,sg"
10940105,0,10,Väikestele,nom,Väikestele jäävad ainult sõnad .,obl,"nom,prop,sg"
10962528,0,8,Vaestele,nom,"Vaestele jääb vaid esmase kokkuhoiu võimalus , säästes vett ja elektrit .",obl,"nom,prop,sg"
11000852,2,10,Padarile,nom,» Padarile jäi siiski viimane sõna .,obl,"nom,prop,sg"
11021930,60,68,Aleknale,nom,Nüüd on asjaosalised ära leppinud ja esikoht võistlusel jäi Aleknale . ”,obl,"nom,prop,sg"
11062847,0,8,Egiptele,nom,"Egiptele jäi raha kiirema kokkuvoolu nimel vaev seletada , et linnavalitsuse maakleril Sirje Entral ( paljude ohvrite sõnul Endrel ) ning Ellil ja Evil on korterimüügiga tuli takus või et Saksa ärimehed peavad autod võla katteks kiiresti maha ärima .",obl,"nom,prop,sg"
11202938,0,9,Serponile,nom,Serponile jääb õigus erastada ka turualune umbes 4000-ruutmeetrine maa-ala .,obl,"nom,prop,sg"
11221843,0,7,Rongile,nom,Rongile jääb järele vaatama 1830. aastal postijaamana rajatud Liivakõrtsi talu jässakas peremees Kalju Koba ( 62 ) .,obl,"nom,prop,sg"
11283260,0,8,Liidrile,nom,Liidrile Deniss Menšovile jääb ta alla 22.45.,obl,"nom,prop,sg"
11296027,0,13,Poliitikutele,nom,Poliitikutele jääb aga endiselt võimalus haridussüsteemi efektiivsuse äärmiselt terava probleemi sisulise lahendamise asemel kasutada sääraseid esinemisi üksteisele “ ärategemise ” huvides .,obl,"nom,prop,sg"
11321540,0,16,Hõbemedalikohale,nom,"Hõbemedalikohale jäi lõpuni Egert Ispert , ehkki Pavo Raudsepp püüdis viimasel ringil pool minuti varem startinud 21-aastasest viljandlasest lahti saada ja pronksi hõbedaks vahetada .",obl,"nom,prop,sg"
11369316,0,9,Omanikule,nom,"Omanikule jäi lagastatud lank ja mõnikümmend tihumeetrit puitu , mida vargad ei jõudnud välja vedada , rääkis Haaslaval kahjusid kokku arvamas käinud keskkonnaispektsiooni vaneminspektor Arno Põldre .",obl,"nom,prop,sg"
11423249,0,5,Teele,nom,Teele jäänud ja edasi hääletanud Arvo nägi varsti politseipatrulli ning see sai kurjategijad 30 kilomeetri kaugusel Järva-Jaani alevis kätte .,obl,"nom,prop,sg"
11452473,0,7,Paigale,nom,"Paigale jäi vaid üks kivist kandesein , ülejäänud vaheseinad sai kõik lammutatud .",obl,"nom,prop,sg"
11482064,0,7,Varjule,nom,Varjule jääb siin maailmas armastus .,obl,"nom,prop,sg"
11503194,0,15,Ministeeriumile,nom,Ministeeriumile jäänuks põhiseaduses mainitud välispoliitika elluviimine .,obl,"nom,prop,sg"
11541598,0,9,Maikenile,nom,"Maikenile jäi Ines silma laulusaate proovis , kust ta otsejoones Alar Kotkase juurde jooksis .",obl,"nom,prop,sg"
11602488,0,9,Asfaldile,nom,Asfaldile jäid vaid ühissõiduki tagarattad .,obl,"nom,prop,sg"
11674535,2,9,Viigile,nom,""" Viigile jääb alati külge kaotusemaik , "" kurtis Reali boss John Toshack , olles äsjase sündmuste kulu justkui unustanud .",obl,"nom,prop,sg"
11677699,0,10,Võõrastele,nom,Võõrastele jäi mulje bussijuhist kui täielikust tohmanist .,obl,"nom,prop,sg"
11682428,0,9,Esikohale,nom,"Esikohale jääb endiselt raha , mis ratsutamises kõik otsustab .",obl,"nom,prop,sg"
11685323,0,10,Lennuteele,nom,"Lennuteele jäid ka kodukaunistajaid , keda ülalt tulnud president rabas teatega , et riigis olla veel risu küllalt .",obl,"nom,prop,sg"
11707624,0,9,Mereväele,nom,"Mereväele jääks NCS-i väljaõpe , riigilaevastiku koordineerimine ja arendamine .",obl,"nom,prop,sg"
11742505,0,5,Teele,nom,Teele jäi ka selline tuntud kuurortsaar nagu Naxos .,obl,"nom,prop,sg"
11812926,0,9,Omanikule,nom,"Omanikule jääb vaid tunnistuse A-osa , millel märge « Kontrollitud , nõudeid ei ole registreeritud » .",obl,"nom,prop,sg"
11841463,0,9,Fosterile,nom,Fosterile jäävad Paanikatoa võtted meelde ääretult väsitavana .,obl,"nom,prop,sg"
11856321,109,118,Lakersile,nom,"Spurs esitas küll protesti , et mängukell polevat piisavalt kiiresti käivitunud , kui Fisher palli sai , ent Lakersile jäi ikkagi 74 : 73 võit .",obl,"nom,prop,sg"
11861366,8,16,Singhile,nom,"« Jäägu Singhile tema arvamus , » vastas Sörenstam oponendile rahulikult .",obl,"nom,prop,sg"
11872546,0,7,Paigale,nom,"Paigale jäänud paarsada tuhat inimest elab hävinenud hoonetes , mida ümbritsevad miiniväljad .",obl,"nom,prop,sg"
11876732,0,9,Vahepeale,nom,"Vahepeale jäi teine ränk hingetrauma , Ray noorema venna uppumine .",obl,"nom,prop,sg"
11878772,0,7,Pildile,nom,Pildile jäävad tumedate aladena kõrgemad kohad ning heledatena orud nende vahel .,obl,"nom,prop,sg"
11901198,0,7,Käibele,nom,Käibele jäävad vaid väikese nimiväärtusega mündid .,obl,"nom,prop,sg"
11963598,0,7,Rockile,nom,Rockile jäi ka rünnakuõigus .,obl,"nom,prop,sg"
11972433,32,40,Rooneyle,nom,Õhtul tuli otsus : tabamus jääb Rooneyle .,obl,"nom,prop,sg"
11986335,0,12,Ellermannile,nom,"Ellermannile jäi kirja 8 , Urmas Raagile ja Ironicule 13 karistuspunkti .",obl,"nom,prop,sg"
12021249,0,10,Ootelehele,nom,"Ootelehele jäid koos Märt Israeliga ( 67.13 ) näiteks Ateena olümpia esikümnemehed ameeriklane Casey Malone ja sakslane Torsten Schmidt , tänavuse edetabeli neljas ( 67.39 ) ameeriklane Jarred Rome ning ungarlane Roland Varga ( isiklik 67.38 ) .",obl,"nom,prop,sg"
12066309,0,7,Sõelale,nom,"Sõelale jääb lõpuks üks taamal olev kuusik , kuna just selle taha jäävad ilusad sinetavad kaugused .",obl,"nom,prop,sg"
12121578,0,5,Teele,nom,Teele jäänud teise koolimaja ees oli vaikne nagu suvevaheajal ikka .,obl,"nom,prop,sg"
12134147,0,9,Kanterile,nom,"Kanterile jäi võimalus vastata , kuid tema viimane katse ei küündinud 60 meetrini .",obl,"nom,prop,sg"
12142991,0,9,Põrandale,nom,Põrandale jäävad saabastest sulalume jäljed .,obl,"nom,prop,sg"
12200194,0,9,Enamikule,nom,"Enamikule jäi aga endiselt tunne , et nende asjad lähevad ülesmäge ja tarbimist võib rahumeeli suurendada .",obl,"nom,prop,sg"
12305681,111,124,Kuomintangile,nom,"Laupäevased valimised võivad küll kaasa tuua võimuvahetuse presidendipalees , parlamendienamus jääb aga ikkagi Kuomintangile .",obl,"nom,prop,sg"
12327483,0,9,Kovacsile,nom,Kovacsile jäi 10 : 12 alla ka Nikolai Novosjolov ja sai 14. koha .,obl,"nom,prop,sg"
12331629,0,11,Eestlastele,nom,Eestlastele jääb filmist hinge kripeldus - meil pole oma ajaloo otsustavatest hetkedest täispikka mängufilmi ja enese lohutuseks võime ju mõelda : meie teeksime paremini .,obl,"nom,prop,sg"
12346688,0,9,Vahepeale,nom,"Vahepeale jäävad 250 krooni ( 20 tundi ) , 350 krooni ( 40 tundi ) , 400 krooni ( 60 tundi ) ja 450 krooni ( 80 tundi ) kuus maksvad ühendused .",obl,"nom,prop,sg"
12385029,0,11,Ühiskonnale,nom,"Ühiskonnale jääb pikapeale õõnes mulje neist , kes oskavad ainult öelda , mis kõik on valesti ja kehvasti .",obl,"nom,prop,sg"
12393162,0,10,Müüjannale,nom,"Müüjannale jäid pudeli taskutoppimise ajal meelde viigipükste alt paistnud dressipüksid ja asjaolu , et sel koleda välimusega mehel olid kehvad hambad .",obl,"nom,prop,sg"
12431619,0,11,Levanterile,nom,"Levanterile jäi täpselt kaks tundi aega , et valmistuda kohtumiseks .",obl,"nom,prop,sg"
12469873,9,16,Sirlile,nom,"See jääb Sirlile , ta saab selle kunagi omakorda kellelegi pärandada .",obl,"nom,prop,sg"
12547196,0,7,Pinnale,nom,"Pinnale jäi Eesti rekordi ( 46 . 07 ) omanik  Tõnu Kaasik  , kes üksikloopimises alla 30 meetri kirja oli saanud .",obl,"nom,prop,sg"
12607697,0,11,Kaitsealale,nom,"Kaitsealale jääb kaljukotka pesapaik ja neli metsise mängupaika , teada on sookure pesitsuspaik .",obl,"nom,prop,sg"
12632698,2,13,Soomlastele,nom,"“ Soomlastele jääb ajalehepealkirjadest meelde uimastivedu ja Eesti prostituudid , kelle järel tulevad ka noored nahktagimehed , ” rääkis Häkämies .",obl,"nom,prop,sg"
12664586,25,32,Roobale,nom,Koostööst Pijpersiga jäi Roobale väga hea mulje .,obl,"nom,prop,sg"
12693789,0,10,Väinsarele,nom,"Väinsarele jäi mulje , et Heidi ümber tiirelnud T-särkides umbes 20-30aastased poisid olid kained .",obl,"nom,prop,sg"
12716269,0,8,Tabloole,nom,Tabloole jäid siiski numbrid 0 : 0 ja tiimid asusid lööma penalte .,obl,"nom,prop,sg"
12770797,0,6,Nicole,nom,Nicole jäi Luhrmannile silma Londonis American Beauty režissööri Sam Mendese lavastuses Sinine tuba .,obl,"nom,prop,sg"
12805362,0,10,Proovelile,nom,Proovelile jäi siiski õhkõrn võimalus ala-gruppi võita - selleks pidi Sanatbajev täna hommikul sobiva skooriga alistama Vahtangadze .,obl,"nom,prop,sg"
12888125,0,13,Kanadalannale,nom,Kanadalannale jäi Eesti võrkpallist hea mulje,obl,"nom,prop,sg"
12897796,0,10,Ametnikele,nom,Ametnikele jääks vaid kaldal trahvide kasseerimise vaev .,obl,"nom,prop,sg"
12907781,0,9,Vahepeale,nom,"Vahepeale jäid veel need Poolamaa ja Leedu ja Läti , eks need sai ka ära vallutatud ...",obl,"nom,prop,sg"
12912140,84,91,Kassile,nom,"Uue lepingu kohaselt kuulub Lillepea vendadele nüüd 83 protsenti Q Vara osalusest , Kassile ja Jürgen Jär-vi-ku-le jäid 17 protsendiga väikeosaniku õigused .",obl,"nom,prop,sg"
12950733,0,11,Lapseootele,nom,"Lapseootele jäi Sirja pärast « Naistevahetuse » saadet , aga ta arvab , et otseselt saate mõju selles ei peegeldu .",obl,"nom,prop,sg"
12955464,0,9,Varastele,nom,"Varastele jäi oma Buckinghamshire'i residentsi aknalt järele vaatama šokis Ozzy , kes enda sõnul ei unusta varga silmi mitte iialgi .",obl,"nom,prop,sg"
13042268,0,6,Lahele,nom,"Lahele jäi veel 16. juulil siia saabunud transpordilaev Roy M. Wheat , pardal laadung tanke ja muud sõjamoona , aga ka abivarustust humanitaarkriiside puhuks .",obl,"nom,prop,sg"
13066620,0,8,Noortele,nom,Noortele jäävad tänavu teised paadid . »,obl,"nom,prop,sg"
13084438,0,6,Halule,nom,"Halule jäävad esialgu ainult sakid , milles minutilise saagimistöö tulemusena poole sentimeetri sügavune sälk .",obl,"nom,prop,sg"
13108330,9,17,Senatile,nom,"Kuid USA Senatile jääb ikkagi veel õigus neid asju korrigeerida , ütleb Gaffney .",obl,"nom,prop,sg"
13147189,0,9,Vahepeale,nom,Vahepeale jääb siis pisuke lõunapaus .,obl,"nom,prop,sg"
13172535,0,12,Floralastele,nom,"Floralastele jäi küll võimalus Lantanaga võrdselt punkte koguda , kuid hõbemedalitest enamat polnud võimalik loota , sest tiitlikaitsjale tagasid paremuse sügisringis kogutud enampunktid .",obl,"nom,prop,sg"
13182279,0,8,Lähedale,nom,"Lähedale jäävad Viru tänava poed , Kaubahall ning Tallinna Kaubamaja , Seppälä ja City Sokos .",obl,"nom,prop,sg"
13240222,0,12,Pidustustele,nom,"Pidustustele ei jäänud tulemata ka kubernerid ja linnapead , kellest paljud olid nõukogude ajal komsomoli aktivistid .",obl,"nom,prop,sg"
13287734,0,7,Sõelale,nom,"Sõelale jäi 18 , mille hulgas oli ka lugusid , mida zhürii kuulas kolm korda järjest . """,obl,"nom,prop,sg"
13334395,0,10,Vaarmarile,nom,"Vaarmarile jäid silma kaks laevasõidul olnud virisevat last ja ligi 80-aastane vana naine , kes kogu õnnetuse kaasa pidid tegema .",obl,"nom,prop,sg"
13341708,0,5,Teele,nom,"Teele jäävad Kopenhaagen , Hamburg , Brüssel ja Pariis .",obl,"nom,prop,sg"
13429409,0,12,Finaaliteele,nom,Finaaliteele jäi veel 1994 . aasta MK-sarja võitja ning 1995 . aasta absoluutne Euroopa meister prantslane Laurent Crost .,obl,"nom,prop,sg"
