sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
1130307,140,149,nimekirja,adit,"1990. aastateni Tartus elanud ja neli aastat tagasi sõjas hukkunud tshetsheenide legendaarne juht Dzhohhar Dudajev juhib Tartu üürivõlgnike nimekirja , kuna on siiani linna elanike registris .",obj,"adit,com,sg"
1141254,10,20,seltskonda,adit,Kaotajate seltskonda juhib Vello Vensel .,obj,"adit,com,sg"
1148804,6,19,delegatsiooni,adit,"Eesti delegatsiooni juhib Harri Tiido , välisministeeriumi asekantsler ; Ahti Hilpus , Eesti CFSP korrespondent ja Karmen Laus , välisministeeriumi atašee .",obj,"adit,com,sg"
1153347,92,104,IT-valdkonda,adit,"Vastavalt Riigikogus vastu võetud Vabariigi Valitsuse seaduse muudatustele annab seni riigi IT-valdkonda juhtinud Riigikantselei IT-valdkonna juhtimise alates 1. septembrist 2000 üle Teede- ja Sideministeeriumile , mis peaks tõstma valdkonna integreeritust ning suurendama poliitilist vastutust .",obj,"adit,com,sg"
1154521,37,46,peastaapi,adit,Alates tänavu jaanuarist Kaitseliidu peastaapi juhtinud major Riho Terras lahkub detsembri keskel oma senisest ametist ja asub tööle kaitseministeeriumi juurde .,obj,"adit,com,sg"
1167686,6,19,delegatsiooni,adit,Eesti delegatsiooni juhib Tõnu Seilenthal .,obj,"adit,com,sg"
1186416,0,9,Toimkonda,adit,Toimkonda juhib riigikogu Keskerakonna fraktsiooni kuuluv Urmas Laht .,obj,"adit,com,sg"
1205569,184,192,osakonda,adit,""" Oskame tüvirakke laboris paljundada kilode kaupa , "" kinnitab eesti teadlane Toomas Neuman , kes praegu juhib USAs Los Angeleses asuva Cedars-Sinai meditsiinikeskuses neurobioloogia osakonda .",obj,"adit,com,sg"
1206123,39,47,osakonda,adit,juhib USA Indiana ülikooli vanamuusika osakonda,obj,"adit,com,sg"
1219406,0,9,Konkurssi,adit,Konkurssi juhtis legendaarne tantsija ja koreograaf Vladimir Vassiljev .,obj,"adit,com,sg"
1220460,5,18,delegatsiooni,adit,Vene delegatsiooni juhtis Venemaa piirivalve looderingkonna valitsuse ülem kindralpolkovnik Vladimir Vionov .,obj,"adit,com,sg"
1231047,52,61,Alsgaardi,adit,Hispaania värves sõitev sakslane juhib 527 punktiga Alsgaardi ( 461 ) ja Espen Bjervigi ( 347 ) ees .,obj,"adit,prop,sg"
1233970,131,136,seisu,adit,"Tema tõenäoline konkurent , New Yorgi vabariiklasest linnapea , 55-aastane Rudolph Giuliani juhib praegu arvamusküsitlustes napilt seisu 46 : 42.",obj,"adit,com,sg"
1234394,0,9,Toimkonda,adit,Toimkonda juhib riigikogulane Urmas Laht .,obj,"adit,com,sg"
1234569,0,15,Maffiaprotsessi,adit,Maffiaprotsessi juhib Tallinna linnakohtu esinaine Helve Särgava ning kaaskohtunikud on Merle Parts ja Eda Murak .,obj,"adit,com,sg"
1234980,0,9,Toimkonda,adit,Toimkonda juhib riigikogu Keskerakonna fraktsiooni kuuluv Urmas Laht .,obj,"adit,com,sg"
1235723,0,15,Maffiaprotsessi,adit,Maffiaprotsessi juhib Tallinna linnakohtu esinaine Helve Särgava ning kaaskohtunikud on Merle Parts ja Eda Murak .,obj,"adit,com,sg"
1240146,5,26,sisekontrolliosakonda,adit,"Meie sisekontrolliosakonda juhib Gennadi Evert , kellest võime iga päev lugeda lehest seoses politseiuudistega .",obj,"adit,com,sg"
1248733,92,100,osakonda,adit,Samuti Eesti Panga asepresidendid Helo Meigas ja Peter Lõhmus ning varem keskpangapoliitika osakonda juhtinud Aare Järvan .,obj,"adit,com,sg"
1259962,6,19,delegatsiooni,adit,Eesti delegatsiooni juhib Tõnu Seilenthal .,obj,"adit,com,sg"
1284514,39,49,Instituuti,adit,"Alustanud astronoomina , juhtinud Võro Instituuti , on ta peatunud viimaks Tallinnas , et mitmes kõrgkoolis filosoofiateemalisi loenguid pidada .",obj,"adit,com,sg"
1317518,0,9,Keskpanka,adit,Keskpanka 1948. aastani juhtinud Marriner Eccles teenis selles ametis üle 13 aasta .,obj,"adit,com,sg"
1318486,105,122,ühisdelegatsiooni,adit,1996. aasta märtsis Tallinna külastanud Putin ( 47 ) juhtis esinduslikku Peterburi ja Leningradi oblasti ühisdelegatsiooni .,obj,"adit,com,sg"
1345690,0,11,Konverentsi,adit,"Konverentsi juhtinud Readingu ülikooli professor Alan O'Neill ütles Briti majanduslehele Financial Times , et väljavaade osooniauku vähendada suurendab püüdeid leida globaalsed lahendused keskkonnaprobleemidele .",obj,"adit,com,sg"
1348246,0,11,Konverentsi,adit,"Konverentsi juhtinud Readingu ülikooli professor Alan O'Neill ütles Briti majanduslehele Financial Times , et väljavaade osooniauku vähendada suurendab püüdeid leida globaalsed lahendused keskkonnaprobleemidele .",obj,"adit,com,sg"
1360265,180,188,osakonda,adit,""" Oskame tüvirakke laboris paljundada kilogrammide kaupa , "" kinnitab ekstartlane Toomas Neuman , kes juhib USAs Los Angelesis asuva Cedars-Sinai meditsiinikeskuses neurobioloogia osakonda .",obj,"adit,com,sg"
1361759,109,130,pimesooleoperatsiooni,adit,1996. aasta lõpus juhtis kirurg Mihkel Mardna patsient Ruslan Kirillovile ( 22 ) Tallinna Keskhaiglas tehtud pimesooleoperatsiooni .,obj,"adit,com,sg"
1372455,88,106,korraldustoimkonda,adit,"Tõnu Seilenthal on tundnud seda omal nahal kõik viimased viis aastat , mil ta kongressi korraldustoimkonda juhtis .",obj,"adit,com,sg"
1383202,0,12,Meistrisarja,adit,"Meistrisarja juhib Herfølge 37 punktiga 18 mängust , Aalborg on 29 ( 19 ) punktiga tänu paremale väravate vahele neljas .",obj,"adit,com,sg"
1384374,123,138,eksamikomisjoni,adit,"Nii on näiteks Pärnu ja Harju büroodes ajutiselt eksamikomisjonide esimeesteks Tallinna büroo eksamineerijad , Jõhvi büroo eksamikomisjoni juhib ARK peaspetsialist Tallinnast , Harju büroo eksamineerija on aga arvatud Tallinna eksamikomisjoni koosseisu .",obj,"adit,com,sg"
1385015,61,71,massimõrva,adit,"Süüdistuse kohaselt juhtis ta 1995.aastal Srebrenica lähedal massimõrva , milles tapeti hulgaliselt moslemeid .",obj,"adit,com,sg"
1412307,43,53,väikebussi,adit,Eestist Lätti suundunud Daimler-Benz tüüpi väikebussi juhtis prantsuse kodakondsusega Michel ( 36 ) .,obj,"adit,com,sg"
1418062,66,71,KFORi,adit,Juunis Briti kindrali Mike Jacksoni juhtimisel Kosovosse saabunud KFORi juhib praegu Saksa kindral Klaus Reinhardt .,obj,"adit,nominal,sg"
1422054,29,34,rühma,adit,Kolmeliikmelist inspektorite rühma juhib kaitsejõudude peastaabi välissuhete osakonna relvastuskontrolligrupi ülem major Raivo-Albert Tilk .,obj,"adit,com,sg"
1440505,0,20,Politseioperatsiooni,adit,"Politseioperatsiooni juhtinud kesklinna ülemkomissar Andreas Anvelt ütles , et operatsioonis osales seitse politseinikku , kellest osa kuulusid kiirreageerijate gruppi .",obj,"adit,com,sg"
1442136,16,21,liitu,adit,Ajutiselt juhib liitu Imat Suumann .,obj,"adit,com,sg"
1445551,48,58,luurerühma,adit,"Karm juhtis 1997. aasta 11. septembril Baltbati luurerühma , mis üritas ületada Pakri saarte ja mandri vahelist Kurkse väina .",obj,"adit,com,sg"
1466996,39,52,kindralstaapi,adit,"Euroskeptikuid esindavad 1998. aastani kindralstaapi juhtinud Tadeusz Wilecki ja ekspeaminister Jan Olszewski , maainimeste häältele loodavad Põllumeeste Partei liider Jaroslaw Kalinowski ja radikaalne põllumeeste juht Andrzej Lepper .",obj,"adit,com,sg"
1479277,147,152,riiki,adit,"Nii et võib olla on juriidilisest hinnangust ja kohtulikust lahendist olulisem , et me suudaks selgelt öelda , mida millal ja kuidas üks või teine riiki juhtinud mees või naine tegi .",obj,"adit,com,sg"
1479744,10,23,delegatsiooni,adit,"Slovakkia delegatsiooni juhib sealse SAPARD-Agentuuri direktor Igor Sencak ja Eesti poolt võtab teda vastu Katrin Noorkõiv , kes on siinse SAPARD-Agentuuri direktor .",obj,"adit,com,sg"
1492588,134,143,valdkonda,adit,Teede- ja sideminister Toivo Jürgenson nimetab täna ministeeriumi infotehnoloogia asekantsleri kohusetäitjaks seni Eesti Telefonis IT valdkonda juhtinud Mait Heidelbergi .,obj,"adit,com,sg"
1492735,16,29,delegatsiooni,adit,Eesti ametlikku delegatsiooni juhib peaminister Mart Laar .,obj,"adit,com,sg"
1509096,73,92,parlamendikomisjoni,adit,"Läti seimi liige Janis Adamsons , kes juhtis pedofiiliaskandaali uurinud parlamendikomisjoni , on ikka veel veendunud , et endine peaminister Andris Shkele , endine justiitsminister Valdis Birkavs ja maksuameti peadirektor Andei Sontshik on seotud pedofiiliaskandaaliga .",obj,"adit,com,sg"
1521682,0,5,Mängu,adit,Mängu juhtis Maire Aunaste .,obj,"adit,com,sg"
1527055,68,76,osakonda,adit,"Muglia , kes varem juhtis Microsofti Office'i ja tootlikkustarkvara osakonda , hakkab oma tegevusest .",obj,"adit,com,sg"
1528390,26,34,osakonda,adit,ERA Panga infotehnoloogia osakonda juhib tänaseni Bergmanni lähisugulane Mart Kallaste .,obj,"adit,com,sg"
1528811,132,140,osakonda,adit,30 aastat tagasi läände põgenemise järel omistati Tarab Tulkule ka PhD teaduskraad ja ta juhib praegu Kopenhaageni Ülikooli Tiibeti osakonda ning sama ülikooli Kuningliku Raamatukogu Tiibeti osakonda .,obj,"adit,com,sg"
1530452,54,72,Interros-kontserni,adit,"Maksuametit sai tunda ka Vladimir Potanin , kes juhib Interros-kontserni , kuhu kuulub muuhulgas ka maailma suurim niklitootja Norilsk Nikel .",obj,"adit,com,sg"
1536493,6,19,delegatsiooni,adit,Eesti delegatsiooni juhib tänasel arutelul põllumajandusministeeriumi toidu ja kaubanduse asekantsleri kt Andres Oopkaup .,obj,"adit,com,sg"
1536497,0,9,Töögruppi,adit,Töögruppi juhib põllumajandusministeeriumi põllumajanduse ja maaelu asekantsler Toomas Kevvai .,obj,"adit,com,sg"
1538881,0,9,Töögruppi,adit,Töögruppi juhib põllumajandusministeeriumi põllumajanduse ja maaelu asekantsler Toomas Kevvai .,obj,"adit,com,sg"
1549436,115,132,valitsuskabinetti,adit,"Vene riigiduuma kinnitas eile riigi uueks peaministriks Mihhail Kasjanovi , kes on ajutise kohusetäitjana juhtinud valitsuskabinetti jaanuari algusest peale .",obj,"adit,com,sg"
1573669,34,39,Liitu,adit,"Ei , Joala juhib hoopis Esitajate Liitu , õpetab noori ...",obj,"adit,com,sg"
1576538,147,153,gruppi,adit,"Aastate jooksul mitmeid kordi Eestit külastanud kindral Johnson juhtis mullu märtsis tegevuse lõpetanud rahvusvahelist Baltimaade kaitsenõustajate gruppi , kuhu kuulusid Prantsuse , Saksa , Taani , Norra , Rootsi ja USA kõrgetasemelised sõjalised eksperdid .",obj,"adit,com,sg"
1576652,0,5,Mängu,adit,Mängu juhib kõva mees Ameerikast,obj,"adit,com,sg"
1577354,0,8,Töörühma,adit,Töörühma juhib USA endine senaator George Mitchell .,obj,"adit,com,sg"
1583410,25,33,osakonda,adit,"Gussinski juhib WJC Vene osakonda ja põgenes riigist pärast seda , kui ta oli juunis pettuses kahtlustatuna kolm päeva vahi all viibinud .",obj,"adit,com,sg"
1592532,78,83,panka,adit,"Pangainspektsioon tuvastas juba aastavahetusel palju juhtimisvigu ajast , mil panka juhtis Malle Eenmaa .",obj,"adit,com,sg"
1596324,48,58,luurerühma,adit,"Karm juhtis 1997. aasta 11. septembril Baltbati luurerühma , mis üritas ületada Pakri saarte ja mandri vahelist Kurkse väina .",obj,"adit,com,sg"
1596515,27,39,toetusgruppi,adit,"Ta juhib seimis Tšetšeenia toetusgruppi , kelle poole need noormehed pöördusid .",obj,"adit,com,sg"
1615979,38,43,jõuku,adit,Eestlane juhtis Rootsis kuritegelikku jõuku,obj,"adit,com,sg"
1616942,27,36,nimekirja,adit,"Madonna juhtis nominantide nimekirja , olles esitatud kandideerima üheksas kategoorias .",obj,"adit,com,sg"
1617388,0,9,Protsessi,adit,"Protsessi juhib kohtunik Merle Parts , kes on riigikontrolöri Juhan Partsi abikaasa .",obj,"adit,com,sg"
1619393,15,22,debatti,adit,Seejärel andis debatti juhtinud majandusteaduskonna dekaan Jüri Sepp rektoriks pürgijatele võimaluse teineteisele küsimusi esitada .,obj,"adit,com,sg"
1619554,36,40,Palu,,"Juhtisin sellele valitsuse liikmena Palu tähelepanu , ta lubas lahendada .",obj,"af,imper,main,pres,ps,ps2,sg"
1623400,50,59,protsessi,adit,"Leedu riigipea on seisukohal , et NATO laienemise protsessi juhivad Ameerika Ühendriigid , kes on kindlasõnaliselt avaldanud toetust alliansi laiendamisele .",obj,"adit,com,sg"
1625625,245,255,sõsarlehte,adit,"Ma ei oska ette kujutada , millist nägu teeks Postimehe vastutav väljaandja Mart Kadastik , kui tema tööandjad Schibstedi kontsernist määraks ajalehe uueks peatoimetajaks näiteks lätlase Juris Paidersi , kes juhib lõunanaabrite juures Äri-päeva sõsarlehte Dienas Bizness .",obj,"adit,com,sg"
1629272,63,78,tuukrimeeskonda,adit,""" See on Venemaa siseriiklik propaganda , "" kommenteeris Norra tuukrimeeskonda juhtinud kontradmiral Einar Skorgen Vene poole väiteid usutluses päevalehele Dagbladet .",obj,"adit,com,sg"
1640121,33,42,ühiskonda,adit,"Taasiseseisvumise hakul juhtisid ühiskonda suuresti kultuuritegelased , sest nemad ja nende liidud olid nautinud suhteliselt kõige suuremat tegevusvabadust ning sestap muutusteks kõige paremini valmis .",obj,"adit,com,sg"
1646429,0,9,Kontserti,adit,Kontserti juhib Andrus Vaarik .,obj,"adit,com,sg"
1646787,43,51,osakonda,adit,Vene võimupartei Jedinstvo Tjumeni oblasti osakonda juhib Vladimir Ilja poeg Uljanov - maailma proletariaadi omaaegse juhi Lenini nimekaim .,obj,"adit,com,sg"
1671465,98,106,F3-sarja,adit,"F3-autode testisõitudel on Räikkönen olnud kiirem ka Pizzoniast , kes juhib sel hooajal Inglismaa F3-sarja .",obj,"adit,com,sg"
1672305,0,9,Kontserti,adit,Kontserti juhib Reet Linna,obj,"adit,com,sg"
1672483,0,9,Kontserti,adit,Kontserti juhib Reet Linna .,obj,"adit,com,sg"
1675392,10,21,eurodebatti,adit,Interneti eurodebatti juhivad euroskeptikud .,obj,"adit,com,sg"
1675393,26,37,eurodebatti,adit,"Interneti aastaid kestnud eurodebatti juhivad euroskeptikud , kes on aasta jooksul oma ülekaalu Euroopa Liidu pooldajate ees tunduvalt suurendanud .",obj,"adit,com,sg"
1681828,22,31,töögruppi,adit,"Nii juhib energeetika töögruppi majandusministri nõunik Arvi Hamburg , kelle kokkukeedetud suppi Eesti Energia erastamisel on sunnitud klaarima majandusmeeste kahurvägi .",obj,"adit,com,sg"
1694781,158,174,omavalitsusliitu,adit,""" Arvan , et viisteist aastat aktiivset tööd omavalitsusjuhina on andnud mulle eeldusi ka maavanemana edukalt toime tulla , "" põhjendas kaua aega ka Põlvamaa omavalitsusliitu juhtinud Sirje Tobreluts .",obj,"adit,com,sg"
1701005,0,9,Kontserti,adit,"Kontserti juhib Ivo Linna , esinevad Estonia Seltsi segakoor , dirigent Peeter Perens jun , sopran Pirjo Levandi , tenor Juhan Tralla ja Virgo Veldi saksofonil .",obj,"adit,com,sg"
1702316,201,210,piirkonda,adit,"Ajakirjanduse ennustuste kohaselt on uue moodustise etteotsa oodata Jevgeni Savostjanovit , kes praegu teenib leiba presidendi administratsiooni ülema asetäitjana ja kes veel hiljuti juhtis FSB Moskva piirkonda .",obj,"adit,com,sg"
1703321,0,17,Konkursikomisjoni,adit,"Konkursikomisjoni juhib kultuuriministeeriumi kantsler Margus Allikmaa , kes on kõige tõenäolisema kandidaadina nimetanud praegust Viljandi abilinnapead ja Teatriliidu juhti Jaak Allikut .",obj,"adit,com,sg"
1712469,180,193,delegatsiooni,adit,""" Ma usun , et nad suudavad sisereformid lõpuni viia , sest EL ei saa endale prestiiži kaotust lubada , "" ütles Ilves , kes koos president Lennart Meriga juhtis eile Nice'is Eesti delegatsiooni .",obj,"adit,com,sg"
1724222,0,9,Ümarlauda,adit,Ümarlauda juhib Eesti ENIC/NARIC keskuse juhataja härra Gunnar Vaht .,obj,"adit,com,sg"
1729081,71,83,Keskerakonda,adit,"Parem-erakonnad on korduvalt deklareerinud , et senikaua kuni Savisaar Keskerakonda juhib , sellega mingit koostööd vähemalt Toompea ja Tallinna linna tasandil ei tule .",obj,"adit,com,sg"
1732706,48,58,luurerühma,adit,"Karm juhtis 1997. aasta 11. septembril Baltbati luurerühma , mis üritas ületada Pakri saarte ja mandri vahelist Kurkse väina .",obj,"adit,com,sg"
1732976,48,58,luurerühma,adit,"Karm juhtis 1997. aasta 11. septembril Baltbati luurerühma , mis üritas ületada Pakri saarte ja mandri vahelist Kurkse väina .",obj,"adit,com,sg"
1737461,164,172,regiooni,adit,"Esimene neist on pääsenud pressi konstitutsioonivastase maamüügi ning prostitutsiooni legaliseerimisega , teine aga juhib üht sotsiaalselt pingelisemat ja vaesemat regiooni Kaug-Idas ning sealjuures sõna otseses mõttes kakleb pidevalt oponentidega .",obj,"adit,com,sg"
1747449,99,110,tormijooksu,adit,""" Meil õnnestus päästa kõik pantvangid , "" ütles kindralleitnant Thaveep Suwannasingh , kes juhtis tormijooksu Bangkokist 120 km läänes asuvale haiglale .",obj,"adit,com,sg"
1752371,0,9,Kontserti,adit,"Kontserti juhivad , loevad luuletusi ja laulavad Maie Parrik ja Hillar Kohv .",obj,"adit,com,sg"
1761970,129,137,osakonda,adit,"Pingerea on koostanud USA majandusteadlane Ross DeVol , kes juhib Kalifornia osariigi Milkeni instituudi regionaalsete uuringute osakonda ning kes tutvustas seda sel nädalal Stockholmis toimunud seminaril .",obj,"adit,com,sg"
1770232,30,35,valda,adit,"Tohv ( 28 ) juhib Vastseliina valda , kus asub ka Lepiksoni sajahektariline talu .",obj,"adit,com,sg"
1781709,123,129,gruppi,adit,"Tshetsheenia julgeolekuteenistuse kriminaalpolitsei ülema Abu Movsajevi väitel on juba välja selgitatud , et kurjategijate gruppi juhtis Slamu Bahhartšijev , kes tappis nii Uvaissajevi kui ka tema kolm kaaslast .",obj,"adit,com,sg"
1786126,10,18,A-gruppi,adit,"USA juhib A-gruppi kolme võiduga , Prantsusmaal ja Itaalial on kaks ja Leedul ning Hiinal üks võidupunkt .",obj,"adit,com,sg"
1807368,206,215,suurpanka,adit,"Selge on aga see , et Moskvasse tõi omaaegse komnoore ja senini punast parteipiletit sahtlis hoidva mehe üks Venemaa tõsisemaid noori reformiste Boriss Nemtsov , kes andis juba 29-aastasena Nižni Novgorodi suurpanka juhtinud Kirijenkole koha enda kureeritavas energeetikaministeeriumis .",obj,"adit,com,sg"
1820079,0,17,Rahanduskomisjoni,adit,Rahanduskomisjoni juhib Edgar Savisaar ja linnavarakomisjoni mina .,obj,"adit,com,sg"
1822794,108,126,teadlastemeeskonda,adit,""" See on ilmselt kõige vapustavam paleo-antropoloogiline leid , milleni iganes Aafrikas jõutud on , "" ütles teadlastemeeskonda juhtinud professor Phillip Tobias eilsel pressikonverentsil .",obj,"adit,com,sg"
1831969,136,152,muutmisprotsessi,adit,""" Ka Andres Ammas kinnitab , et kohtumisel jättis Laja talle mulje , et omanikeringis on asi otsustatud ja just tema juhib Hiiumaa lehe muutmisprotsessi .",obj,"adit,com,sg"
1840516,147,156,kontserni,adit,"Täna kohtub eile õhtul helikopteriga lennujaamast Pasleppa lennanud Talbott Tallinnas teede- ja sideminister Raivo Varega , kes juhib Ühendriikide kontserni NRG Energy äriplaani analüüsi komisjoni .",obj,"adit,com,sg"
1842927,150,168,sametrevolutsiooni,adit,"Korduvalt vangis istunud endise idabloki nimekaimat dissidenti , kes juhtis 1989. aastal tollases Tšehhoslovakkias kommunistide kukutamisega lõppenud sametrevolutsiooni , on terviseprobleemid vaevanud viimased kaks aastat .",obj,"adit,com,sg"
1846829,332,346,liiduvabariiki,adit,"Vahest kõige huvitavamaks valimiste juures on see , kas armeenlased pöörduvad tagasi minevikku ning annavad presidendivõimu 65-aastasele Karen Demirtšjanile , nõukogudeaegsele parteibossile ehk mehele , kes nii mitmeski mõttes meenutab Gruusia omaaegset kõvakäelist juhti Eduard Še-vardnadzet , kes ju samuti stagnatsiooni aegu oma liiduvabariiki juhtis , seejärel Gorbatšovi käsul Nõukogude välisministriks hakates Gruusia maha jättis ning aastaid hiljem kodusõjast laastatud kodumaale tagasi pöördus .",obj,"adit,com,sg"
1853664,69,74,fondi,adit,"Värvi lisab Long-Term Management Capitali ( LTMC ) krahhile see , et fondi juhtisid oma ala tipud , sealhulgas 1997. aastal optsioonide hindamise teooria eest Nobeli majanduspreemia saanud Robert Merton ja Myron Scholes .",obj,"adit,com,sg"
1858041,32,39,debatti,adit,Pärast piinlikku pausi soovitas debatti juhtinud Hannes Rumm kihla vedada hoopis ... kuukaardi peale .,obj,"adit,com,sg"
1885837,175,184,divisjoni,adit,"Hoiupanga nõukogu kinnitas eile Hoiupanga juhatuse uueks esimeheks Gerd Mülleri , kes varem töötas Hansapanga juhatuse liikme kohal ja juhtis Hansapanga ettevõtete panganduse divisjoni .",obj,"adit,com,sg"
1886992,12,28,hommikuprogrammi,adit,"Vikerraadio hommikuprogrammi juhivad Vahur Kersna , Urmet Kook , Margus Saar , Andres Ammas , Tarmo Tiisler , Toomas Šalda ja Terje Soots .",obj,"adit,com,sg"
1891181,12,30,päästeoperatsiooni,adit,Kalastajate päästeoperatsiooni juhtinud Peipsi piirivalvepiirkonna staabiülema kapten Urmas Tensingi kinnitusel mängivad kalastajad elu ja surmaga .,obj,"adit,com,sg"
1946405,73,82,Hoiupanka,adit,Veelgi silmatorkavam ebakõla karistusoperatsioonis on Daiwa-tehingu ajal Hoiupanka juhtinud Olari Taali vankumatus siseministriametis .,obj,"adit,com,sg"
1950143,0,5,Mängu,adit,Mängu juhib Totti  .,obj,"adit,com,sg"
1968184,110,118,Kartelli,adit,"Rahadeni juhtis õiguskaitseorganid pikka aega kestnud uurimine , mille käigus selgitati Kolumbia Põhjaranniku Kartelli juhtinud Nasseri tegevust .",obj,"adit,com,sg"
1989404,74,82,kuurorti,adit,"Linnapead Vello Järvesalu ja Urmas Sukles väitlesid , kumb juhib vingemat kuurorti",obj,"adit,com,sg"
2044473,0,17,Hindamiskomisjoni,adit,Hindamiskomisjoni juhib linnapea Ivi Eenmaa .,obj,"adit,com,sg"
2047372,53,58,valda,adit,"Lõhmus pidas alusetuks süüdistusi , nagu juhiks Oisu valda KMÜ sõbrad .",obj,"adit,com,sg"
2054823,6,19,delegatsiooni,adit,Eesti delegatsiooni juhtis Eesti Euroopa Liidu esinduse ajutine asjur Margus Rahuoja ning ELi delegatsiooni eesistujamaa Taani suursaadik Poul Skytte Christoffersen .,obj,"adit,com,sg"
2061250,103,108,fondi,adit,"Unikaalse pilli avamängu au kuulub õigustatult professor Hugo Lepnurmele , kes juhtis Toomkiriku oreli fondi .",obj,"adit,com,sg"
2077995,60,69,Vabariiki,adit,"Rahvusvaheliselt vaid Türgi poolt tunnustatud Küprose Türgi Vabariiki juhib Rauf Denktash ja Cleridese tagasivalimise peamiseks põhjuseks peavad vaatlejad asjaolu , et valijate arvamuse kohaselt saab vaid tema Denktashiga hakkama .",obj,"adit,prop,sg"
2083279,16,25,revisjoni,adit,""" Ongi hea , et revisjoni juhib sõltumatu saadik , siis ei teki seda "" ärapanemise "" momenti , vaid keskendutakse sisulisele tegevusele , "" rääkis Mihhailov .",obj,"adit,com,sg"
2110327,93,98,linna,adit,"Teisiti öeldes hakkame tulevikus kommunaalteenuste eest rohkem maksma , ükskõik kas Tallinna linna juhib Savisaar , Palts või Mõis .",obj,"adit,com,sg"
2114757,50,55,Riiki,adit,"Kuidas peaksin selgitama lühidalt , et meie Eesti Riiki juhivad endised NLKP , EKP liikmed ja kokkuvarisenud , vägivalla ja vale - totalitaarse Nõukogude süsteemi endised seltsimehed ?",obj,"adit,com,sg"
2116831,152,157,valda,adit,"Läänemaa Lihula vallavolikogu avaldas täna umbusaldust senisele vallavanemale Jaak Kastepõllule ning valis taas vallavanemaks Jüri Reismaa , kes juhtis valda ka kuni 2000. aasta sügisel toimunud umbusaldusavalduseni .",obj,"adit,com,sg"
2116838,94,99,valda,adit,"Gill ütles , et tänasel istungil valis volikogu uueks vallavanemaks Jüri Reismaa , kes juhtis valda ka kuni 2000. aasta septembrini , mil volikogu avaldas talle umbusaldust .",obj,"adit,com,sg"
2117172,18,27,saatkonda,adit,Praegu juhib Läti saatkonda Tallinnas ajutine asjur Janis Silis .,obj,"adit,com,sg"
2121590,21,33,seksidebatti,adit,"Hallaste ja Murutari seksidebatti juhivad täna õhtul Eesti Televisiooni ( ETV ) otsesaates "" Otseliin "" Sulev Valner ning Eesti Raadio uuriv ajakirjanik Jaana Padrik .",obj,"adit,com,sg"
2124777,217,225,osariiki,adit,"Selle eest mõistetaks USAs pea sajaprotsendilise kindlusega surmanuhtlus , eriti , kui asi viidaks Ülemkohtusse , kus enamik kohtunikke toetab vabariiklasi ja president Bushi , kes omal ajal Texase kubernerina juhtis osariiki , kus oli USA suurim surmanuhtluse määramiste arv .",obj,"adit,com,sg"
2129780,122,130,regiooni,adit,"Raimol on põhjust meenutada poliitilises mõttes kõige legendaarsemat , 1982. aasta kokkutulekut , kui ta juhtis Väinamere regiooni .",obj,"adit,com,sg"
2132144,6,25,korvpallisektsiooni,adit,Juhib korvpallisektsiooni .,obj,"adit,com,sg"
2139343,5,14,keskpanka,adit,Vene keskpanka juhib Sergei Ignatjev,obj,"adit,com,sg"
2141375,105,125,korrakaitsekomisjoni,adit,""" Rahakott ei veaks välja praegu , "" ütles linnavolikogu esimees Andres Visnapuu , kes juhib ka volikogu korrakaitsekomisjoni .",obj,"adit,com,sg"
2149933,126,134,Maapanka,adit,"Kaitseministri sõnul algasid läbirääkimised Malle Eenmaaga ministeeriumisse tööle asumiseks juba veebruaris , mil Eenmaa veel Maapanka juhtis .",obj,"adit,prop,sg"
2150637,10,21,eurodebatti,adit,Interneti eurodebatti juhivad euroskeptikud,obj,"adit,com,sg"
2150638,48,59,eurodebatti,adit,Interneti interaktiivsel leheküljel mais alanud eurodebatti juhivad 56 häälega Euroopa Liidu vastased .,obj,"adit,com,sg"
2154489,14,23,kontserni,adit,Siiani Nordea kontserni juhtinud Thorleif Krarup lahkus ametist silmapilkselt .,obj,"adit,com,sg"
2178609,63,72,pataljoni,adit,"Afganistani sõtta saadetud Lebed juhtis 1981-82 langevarjurite pataljoni , misjärel ta suunati Frunze sõjaväeakadeemiasse , mille ta lõpetas 1985.",obj,"adit,com,sg"
2179815,0,17,Majanduskomisjoni,adit,Majanduskomisjoni juhib riigikogu Reformierakonna fraktsiooni liige Andres Lipstok .,obj,"adit,com,sg"
2179820,24,33,töögruppi,adit,Väärtpaberituru seaduse töögruppi juhtis rahandusministeeriumi osakonnajuhataja Veiko Tali .,obj,"adit,com,sg"
2183628,119,128,Pentagoni,adit,"Luure Keskagentuur ( CIA ) teadis mitu kuud varem kahest al-Qaeda sidemetega mehest , kes hiljem juhtisid reisilennuki Pentagoni , kuid ei andnud seda infot edasi Föderaalsele Juurdlusbüroole ( FBI ) , kirjutab esmaspäeval ilmunud ajakiri Newsweek .",obj,"adit,prop,sg"
2189414,127,135,osakonda,adit,Aastatel 1997-2000 töötas Mändmaa justiitsministeeriumi kriminaalhooldusosakonna juhatajana ja on seejärel juhtinud siseauditi osakonda .,obj,"adit,com,sg"
2189627,0,5,Reidi,adit,"Reidi juhtinud välipolitsei komissar Peeter Moora pidas tõenäoliseks , et plaadikaupmehed panid reidist ette teades turu väravasse seisma inimese , kes lähenevatest politseinikest hoiatas .",obj,"adit,com,sg"
