sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
11318726,24,29,looma,ill,"“ Juhid , kes tee ääres looma näevad , andku kohe katkendlikult signaali , siis loom põgeneb , ” annab Tammur nõu .",xcomp,"ill,mod,ps,sup"
11925204,56,61,looma,ill,"Nancy teatab seltsile kohe , kui mõnd halvasti koheldud looma näeb .",xcomp,"ill,main,ps,sup"
13977134,69,73,head,nom,Tagantjärele Mati teleajakirjaniku karjäärile vaadates näeb onu seal head ja mitte nii väga head .,xcomp,"nom,pl,pos"
14581003,50,54,paha,nom,"Ja eestlase kilkavad rõõmust , et näe Bush on ... paha .",xcomp,"nom,pos,sg"
14607379,62,66,head,nom,"Tundub , et omavalitsused näevad libedates kõnniteedes ainult head ning sellepärast teid ei korrastatagi .",xcomp,"nom,pl,pos"
15494583,31,36,looma,ill,""" Vaatasin selja taha ja nägin looma .",xcomp,"aux,ill,ps,sup"
15694678,162,167,looma,ill,linnapeal on hirmus häbi orav näris püksid läbi õnneks teda juhus aitab rinnataskust leiab pappi sellega siis püksid paikab jooksmas oravale appi vägevamat sorti looma näeme - kuis ta tõstab oma ainsa sarve nagu kaika paneb püksid päris paika KUS NÜÜD SUURE LOOMA SARV ON ?,xcomp,"ill,main,ps,sup"
17375799,64,69,raske,nom,üle eesti peax olema 8 klassi exam me nägime eta examit polndki raske pidid väiksed muudatused tulema aga mitte palju ma arvan et võtan eesti keele teil on 8. ndas inimeseõpetus kaa vää meil küll enamp pole,xcomp,"nom,pos,sg"
18731915,20,25,looma,ill,Taldrikul ei näe ma looma vaid isuäratavat toitu .,xcomp,"ill,mod,ps,sup"
18871578,45,50,looma,ill,"Kui vaatasid jäljed üle ja nägid ka haavatud looma vere jälgi Veskimäe riietel , siis olid sunnitud uskuma .",xcomp,"ill,main,ps,sup"
4887793,172,177,looma,ill,"Pürenee poolsaarel tuntud maailma üks esimesi naistoreadoore , Venemaalt pärit Lidia Artamonova esineb Portugali härjavõitlusel , mis erinevalt Hispaania omast ei näe ette looma tapmist .",xcomp,"aux,ill,ps,sup"
8948026,22,27,looma,ill,"Kriminaalkoodeks näeb looma piinamise ja julma kohtlemise eest ette rahatrahvi , aresti või kuni üheaastase vabadusekaotuse .",xcomp,"ill,main,ps,sup"
9761826,81,86,looma,ill,"Pärnu politsei pressiesindaja Romek Kosenkranius ütles , et haldusseadustik näeb looma hülgamise , abitusse seisundisse jätmise või tema normaalseks eluks tingimuste tagamata jätmise eest ette rahatrahvi kuni 60 päevapalka ehk 2460 krooni .",xcomp,"aux,ill,ps,sup"
15710491,40,45,looma,ill,"Tiia Laari sõnul näeb karistusseadustik looma julma kohtlemise eest ette trahvi , kuid piirsummat pole määratletud .",xcomp,"ill,main,ps,sup"
1972421,35,40,looma,ill,"Kliinikus tehtud uuringud näitasid looma maksas võõrast moodustist , mis lõikusel osutus kasvajaks .",xcomp,"aux,ill,ps,sup"
5256631,225,230,looma,ill,"Riike teeb kaitsepookimise suhtes ettevaatlikuks asjaolu , et veel aasta-kaks pärast vaktsineerimise lõpetamist ei saa riik importida elusloomi ega loomse päritoluga tooteid , sest pole võimalik tõestada , kas analüüs näitab looma viiruskandvust või vaktsiini jälge , ütles ETAle veterinaar- ja toiduameti peadirektor Ago Pärtel .",xcomp,"ill,main,ps,sup"
5671924,42,46,head,nom,"Sellest hoolimata näitas test Pille kohta head : tal on väga tugev süda , mis jaksab verd pumbata 3,1 liitrit minutis .",xcomp,"nom,pl,pos"
8889311,21,25,head,nom,"Analüüs näitas palju head , oli ka halba .",xcomp,"nom,pl,pos"
13016717,100,105,raske,nom,Igatahes A.Le Coqi korvpallimeeskonna vanameistrid Aivar Kuusmaa ja Margus Metstak ei näidanud teel raske 87 : 83 võiduni Nybiti üle poolfinaali teises mängus ühtegi väsimuse märki .,xcomp,"nom,pos,sg"
13962098,64,69,kiire,nom,"« Auto on isegi parem kui tehnilised andmed näitavad üllatavalt kiire , » kiitis ta tehnikat .",xcomp,"nom,pos,sg"
14092941,16,21,Raske,nom,"Praktika näitab Raske uskuda , kuid see ebameeldiva haisuga mask oli nahal päris tõhus , nahk muutus tõepoolest pehmemaks ja värskemaks .",xcomp,"nom,pos,sg"
16006129,54,58,vaba,nom,Tglt see system idle process näitab palju on resursse vaba .,xcomp,"nom,pos,sg"
16884385,22,26,head,nom,ning mis see hääletus head meil näitab siis ?,xcomp,"nom,pl,pos"
16961244,12,17,looma,ill,Veri näitas looma organismis puugimürki .,xcomp,"ill,main,ps,sup"
21059668,27,32,looma,ill,+Punjabi: Naine31 .. näita looma Salixile,xcomp,"ill,main,ps,sup"
14760986,486,491,looma,ill,"8 ) vastavalt nõukogu 24. novembri 1986. aasta direktiivile 86/609/EMÜ katseteks ja muudel teaduslikel eesmärkidel kasutatavate loomade kaitsega seotud liikmesriikide õigusnormide ühtlustamise kohta  7  tuleks vähendada katsetes kasutatavate loomade arvu miinimumini ; kõnealuse direktiivi artikli 7 lõikes 2 on sätestatud , et katset ei teostata , kui taotletavaid tulemusi on võimalik saavutada nõuetekohaselt ja tegelikult kättesaadava teaduslikult rahuldava meetodiga , mis ei nõua looma kasutamist ; seetõttu kasutab käesolev direktiiv toksikoloogiliste ja ökotoksikoloogiliste omaduste hindamise tulemusi ainult siis , kui need on juba teada ning kui sellega ei kaasne edaspidiste loomkatsetuste korraldamise kohustust ;",xcomp,"ill,mod,ps,sup"
3116544,169,174,looma,ill,"Loomakaitseseadusse kirjapandust , et igale loomale tuleb tagada võimalus rahuldada liigile iseloomulikku liikumisvajadust ning et tegevus või tegevusetus , mis ohustab looma tervist või heaolu , on seaduserikkumine - saavad kõik kohe ja ühtmoodi aru .",xcomp,"ill,main,ps,sup"
4686361,86,91,looma,ill,Küürvaala sattumine Läänemerre on Müüri sõnul harv ja pikemal siinviibimisel ohustaks looma toidupuuduse tõttu surm .,xcomp,"ill,main,ps,sup"
15724958,96,101,looma,ill,"Kui põder kogeb , et inimesega võib mõnusalt ühest põõsast süüa , siis muidugi me ohustame seda looma .",xcomp,"aux,ill,ps,sup"
16006097,46,50,head,nom,"Ise oman Ordi 7280BF , kiibistik ja kivid nii head , et OC'd kannatab kah väga hästi ning mängimiseks kõige muu kõrval vägagi rahuldav .",xcomp,"nom,pl,pos"
18863772,52,56,head,nom,"Toorplasti tootvate firmade seas omab Borealis väga head , võiks isegi öelda üht parimat tehnoloogiat .",xcomp,"nom,pl,pos"
311348,70,75,käima,ill,Sügisesel hingedeajal ootavad eestlased surnud esivanemate hingi koju käima .,xcomp,"ill,main,ps,sup"
353305,27,32,lööma,ill,Kodulinna maja ootab kaasa lööma .,xcomp,"ill,mod,ps,sup"
1491565,27,32,looma,ill,"Samasugune karistus ootaks looma sundimise eest üle jõu käivatele pingutustele , loomavõitluste korraldamise või abitusse seisundisse jätmise eest .",xcomp,"aux,ill,ps,sup"
2962117,55,60,jooma,ill,Samas - rannakohvik ootab juba praegu külastajaid teed jooma ja muusikat kuulama aasta läbi .,xcomp,"ill,mod,ps,sup"
3101019,54,59,lööma,ill,Tallinna loomaaed ootab loomasõprade ringi töös kaasa lööma neljanda ja viienda klassi õpilasi .,xcomp,"ill,main,ps,sup"
7123896,18,23,lööma,ill,Ootame Teid kaasa lööma ühistegevuse edendamisel .,xcomp,"aux,ill,ps,sup"
8811934,93,98,lööma,ill,"Nüüd ootas lella keha mahaviimist , ootas tühjas külmas kirikus rahva kogumist ja kerkokella lööma hakkamist .",xcomp,"ill,mod,ps,sup"
12336817,75,80,lööma,ill,Lisainfo www.korvemaa.ee Suusamaratonile ootavad korraldajad inimesi kaasa lööma kogu perega .,xcomp,"ill,mod,ps,sup"
16266831,69,74,lööma,ill,"Eile lugesin Internetist teavet , et valitsus ootab avalikkust kaasa lööma seadusloomes , tulge , avaldage , teeme ära .",xcomp,"aux,ill,ps,sup"
20742096,33,37,paha,nom,rozkal_oli_hapu: oota tal on nii paha,xcomp,"nom,pos,sg"
1871642,163,169,sünnis,nom,"NHLi kõige halvemate näitajatega meeskond Tampa Bay Lightning teenis Vancouver Canucksiga mängides kaks punkti tänu Stephane Richerile , kes osales kõigi väravate sünnis - kaks viskas ise , kahele andis söödu .",xcomp,"nom,pos,sg"
2651753,93,99,sünnis,nom,"Tallinna tehnikaülikooli ( TTÜ ) teadlased osalesid selle suve ühe kõmulisema teadusavastuse sünnis - nad aitasid tuvastada geeni , mis mängib rolli ühekorraga nii vasakukäelisuse kui skisofreenia ilmnemises , kirjutab Postimees .",xcomp,"nom,pos,sg"
14993201,24,30,sünnis,nom,"« Mina osalesin rekordi sünnis , » kinnitas Aleksander Tammert seenior Tallinnas .",xcomp,"nom,pos,sg"
176309,48,53,saama,ill,"Üks oskas natuke eesti keelt , üks oskas natuke saama aru , üks laps ei teadnud eesti keelt üldse .",xcomp,"ill,main,ps,sup"
630799,17,21,vaba,nom,Eestlane ei oska vaba olla .,xcomp,"nom,pos,sg"
3909337,63,68,truud,nom,"Kuidas me seda aga nõuame , kui me ise oskame riigile nii vähe truud olla ?",xcomp,"nom,pl,pos"
5447823,103,110,pereema,nom,"Kuigi ka see suhe ei ole päris pilvitu , on küpsem Madonna õppinud varasematest vigadest ja oskab olla pereema , oma ambitsioone teiste ja laste õnne nimel mõnel määral alla suruda .",xcomp,"com,nom,sg"
6270385,151,155,head,nom,"Samas , valitsejate inimlikud vead pakuvad lohutust , et peale nende on veel teisigi , kes eksivad ja "" ei ole halvad , vaid lihtsalt mõnikord ei oska head olla "" .",xcomp,"nom,pl,pos"
7858273,28,32,vaba,nom,Kes oskab olla absoluutselt vaba .,xcomp,"nom,pos,sg"
10967125,47,51,head,nom,Valitsusest Moskvas ei oska Balti mereväelased head kõnelda .,xcomp,"nom,pl,pos"
12002497,46,50,head,nom,» Halva juures oskab Hartšenko näha siiski ka head : « Pühapäeval sain etendust esimest korda rahulikult saalist vaadata .,xcomp,"nom,pl,pos"
12697376,17,25,kodusiga,nom,Ma ei oska isegi kodusiga hooldada . »,xcomp,"nom,pos,sg"
13562203,206,210,head,nom,"Kui Arto Paasilinna , üks kolmest vennast-kirjanikust ( ja romaani ilmumise ajal kaugeltki mitte kõige tuntum ) , tuli välja oma raamatuga "" Poodud rebaste mets "" , ei osanud soomlased sellest midaga eriti head arvata .",xcomp,"nom,pl,pos"
14709290,33,37,head,nom,"Extreme Tartu poest oskan ainult head rääkida kui vaja , samas Tallinna poed paistavad olema tõesti umbes sellised kohad , kus müüjatel on leivapoe müüja suhtumine - « võta on päts ja lase jalga » .",xcomp,"nom,pl,pos"
14794851,22,27,kiire,nom,“ Seega oskan ma olla kiire ja võtta ka osavalt kurve . ”,xcomp,"nom,pos,sg"
14977135,40,44,head,nom,Meeskonnast oskab Kullamäe esialgu vaid head rääkida .,xcomp,"nom,pl,pos"
15209075,87,92,saama,ill,"edit : mitte kergelt , aga no kui warlock korralikult mängida oskab siis peaks hakkama saama ..",xcomp,"ill,mod,ps,sup"
15407701,110,114,head,nom,"Kutsun ka teisi vahelduseks mängima sedasama "" komplimentmängu "" : mida oskaks igaüks meist öelda Harri kohta head ?",xcomp,"nom,pl,pos"
15407836,44,48,head,nom,_mida oskaks igaüks meist öelda Harri kohta head ?,xcomp,"nom,pl,pos"
15985476,49,58,evertsiga,nom,Roach kui oskad siis tee arvutist Näiteks raport evertsiga ja pane üles .,xcomp,"nom,pos,sg"
16440727,11,16,raske,nom,ma ei oska raske olla .,xcomp,"nom,pos,sg"
16449554,6,11,jooma,ill,"Veini jooma ei oska ka kutsuda inimest , kellega muidu eriti pole saanud võimalust rääkida .",xcomp,"aux,ill,ps,sup"
16655571,42,46,vaba,nom,"se oli , jah , väga hea tulemus , sest ta vaba eriti ei oska ja ainus võimalus oleks kohe alguses jalga lasta ( ärge närige sõnu , mis ma just ütlesin )",xcomp,"nom,pos,sg"
17165010,36,41,käima,ill,"kui ostad mobiiltelefoni ja ei oska käima , kas loed manuali , helistad",xcomp,"aux,ill,ps,sup"
17231784,103,110,pereema,nom,"Kuigi ka see suhe ei ole päris pilvitu , on küpsem Madonna õppinud varasematest vigadest ja oskab olla pereema , oma ambitsioone teiste ja laste õnne nimel mõnel määral alla suruda .",xcomp,"com,nom,sg"
17319462,66,70,kõva,nom,"<<< Ajab natuke närvi , midagi tarka öelda ei oska aga vinguma on kõva .",xcomp,"nom,pos,sg"
17977885,137,141,vaba,nom,"Lakku täis autojuhid , kasiino-orjad , pornokunnid ja kõik muu rämps ei kao kuhugi , nende hulk aina paisub , sest eestlane ei oska olla vaba .",xcomp,"nom,pos,sg"
18530021,36,41,lahat,nom,Vist ei oskagi keegi seda probleemi lahat ! ?,xcomp,"com,nom,sg"
18547524,56,60,paha,nom,3 kaasasolevat ( see on veel 0.9. 9 ) ja ei oska miskit paha ütelda enam .,xcomp,"nom,pos,sg"
18547771,60,65,käima,ill,"ainus norimist väärt asi oli , et shell ei osanud paneelilt käima lastes süsteemseid muutujaid sisse lugeda , aga see oli mingi teada kala ja lahendus olemas .",xcomp,"ill,main,ps,sup"
19274970,34,38,paha,nom,goldenhair: Shad sa oskad ka väga paha olla :P,xcomp,"nom,pos,sg"
19381437,55,60,käima,ill,Carmela269: ma ei vici trepist alla joosta ja autot ma käima ka vict panna ei oska,xcomp,"ill,mod,ps,sup"
19627060,22,26,head,nom,Hoochi_Mama: mis veel head oskad,xcomp,"nom,pl,pos"
19947047,16,20,head,nom,ma oskan vaaäga head,xcomp,"nom,pl,pos"
21233766,50,54,jama,nom,SMR: sest kui sa ikka end kaitsta ei oska siis on jama,xcomp,"com,nom,sg"
21392047,30,34,paha,nom,kiisumiisu: ma ei oskagi olla paha ja kuri jne,xcomp,"nom,pos,sg"
8755023,109,117,tuttvaks,nom,"1990. aastatel aga osutusid “ Veelinnu-rahvast ” “ Toorumi poegadeni ” käsitletud teemad üleöö kuidagi liiga tuttvaks , nendest asjadest võis juba rääkida ilma kõhkluseta ja erutuseta .",xcomp,"com,nom,sg"
2124742,34,39,looma,ill,"Politsei ja loomakaitsjad otsisid looma mööda hoonet , kuid ei leidnud teda .",xcomp,"ill,main,ps,sup"
3325562,39,44,looma,ill,"Sõitsime tagasi ja otsisime vigastatud looma , kuid me ei leidnud teda , "" meenutab projektijuht Kristi Sarapuu .",xcomp,"ill,main,ps,sup"
7096738,117,122,sööma,ill,"Aga pärastpoole , mitme kuu möödudes , tulid kuulujutud sealtkandi küladest – keegi naine otsib endale lehma talveks sööma peale , raha tal nii palju pole , et lehma päriseks osta , aga piima on vaja .",xcomp,"ill,main,ps,sup"
10649686,226,231,raske,nom,"Hendrik Toompere jr lavastus jääb üpris harali , teksti lugemata ja konteksti tundmata ( tükk keerleb suuresti kirjanduse ja ajaloo , kitsamalt kirjanduse ajaloo ümber ja mida me briti traditsioonist ikka teame ) on otsi üsna raske kokku viia .",xcomp,"nom,pos,sg"
17139651,82,87,saama,ill,noojaah otsi kasvõi mobile . de-st ... miski 100-200 euri peax juba üsnagi kobeda saama,xcomp,"ill,mod,ps,sup"
20148461,50,54,vaba,nom,"Narko1: KES L I T S I OTSIB SIIS "" kiisukene "" on vaba",xcomp,"nom,pos,sg"
20851028,49,54,looma,ill,rebis: ma ju pakkusin sulle hannoveri tori segus looma,xcomp,"ill,main,ps,sup"
20991022,19,24,jooma,ill,Kapuuts: maru ränk jooma ma pakun,xcomp,"ill,mod,ps,sup"
2447,55,60,käima,ill,"Sahlene süütab laual Taist toodud lõhnaküünlad , paneb käima videokasseti oma singliga .",xcomp,"aux,ill,ps,sup"
2462,28,33,käima,ill,“ Madonna pani oma karjääri käima modellina .,xcomp,"ill,mod,ps,sup"
10700,40,45,käima,ill,Tegelikult panevad ikka inimesed rattad käima .,xcomp,"aux,ill,ps,sup"
20597,25,30,käima,ill,Aru ja aktiivsus panevad käima nii raha kui ka rattad .,xcomp,"aux,ill,ps,sup"
20609,46,51,käima,ill,"Mõistus , aru ja aktiivsus panevad raharattad käima .",xcomp,"ill,mod,ps,sup"
39828,13,18,käima,ill,Rattad paneb käima üldjuhul ratastele üle kantud energia .,xcomp,"ill,main,ps,sup"
95384,132,137,käima,ill,"Kultuurkapital säärast suurt pidutsemist ei pidanud ega sõiduriista välja ei mõelnud , ent tema suur raha pani see-eest muud rattad käima .",xcomp,"ill,main,ps,sup"
109867,74,79,käima,ill,HH :  1. märtsist 1997 kehtestati pakendiaktsiis ja see pani taarapunktid käima .,xcomp,"aux,ill,ps,sup"
119105,18,23,käima,ill,Raha paneb rattad käima - poiss lugeski .,xcomp,"ill,mod,ps,sup"
121134,162,167,käima,ill,"Kui 80-ndate lõpuaastail oli tähtis looduskeskkond ja 90-ndate alguses eestlaste kultuuriküsimus , siis 90-ndate lõpul paneb piltlikult öeldes ainult raha rattad käima .",xcomp,"ill,main,ps,sup"
131444,37,42,käima,ill,Uurija Artur Pärnoja paneb videomaki käima .,xcomp,"ill,main,ps,sup"
155208,61,66,käima,ill,"Kuid unustada ei tohiks ka seda , et kuigi raha paneb rattad käima , siis  ars  on ikkagi  longa  ja  vita brevis  .",xcomp,"aux,ill,ps,sup"
172768,58,63,keema,ill,Talupoja-teaduse järgi paneb kõrge kehatemperatuur liikva keema ning tekitab kõiksugu “ kõrvalnähte ” .,xcomp,"ill,main,ps,sup"
185297,49,54,käima,ill,Isa kruttis mootoreid ja pani tankid piiritusega käima .,xcomp,"ill,mod,ps,sup"
210666,61,66,saama,ill,"Leitakse , et riigipoolsed siirded ei pane enamasti vanemaid saama lapsi , keda nad ei soovi , samuti ei anna tulemusi negatiivsed ja keelavad meetmed ( nt abordikeeld ) .",xcomp,"ill,main,ps,sup"
228097,146,151,lööma,ill,Eks arvuti taga koogutamine ole nii mõnelgi pingsa päeva järgsel õhtul toonud pisaraid kipitavatesse silmadesse ja pannud õlapartii lihased pilli lööma.,xcomp,"ill,mod,ps,sup"
362654,46,51,käima,ill,Pidevalt toimuv sulamise protsess paneb seega käima konvektsiooni .,xcomp,"ill,mod,ps,sup"
419842,54,59,käima,ill,""" Tõendusmaterjal viitab , et lindi pani nalja mõttes käima üks reisijaist , "" sõnas lennufirma esindaja .",xcomp,"ill,main,ps,sup"
429591,44,49,keema,ill,"Kuid tema laulud panevad mu südame endiselt keema . """,xcomp,"ill,main,ps,sup"
449820,26,31,käima,ill,Jakobi arvates pani Maria käima peale keegi valvuritest või mõni kõrgem vanglaametnik .,xcomp,"ill,mod,ps,sup"
461051,104,109,käima,ill,"Tema on selle stuudiomängu tõeline perenaine , kelle juhtimine paneb saate küsimused-vastused tempokalt käima , nii et on huvitav .",xcomp,"aux,ill,ps,sup"
464862,11,16,käima,ill,"Pange kell käima , näete , kui pikk aeg on kolm ja pool tundi .",xcomp,"ill,mod,ps,sup"
477122,36,41,käima,ill,"Kolleeg pani suure propagandamasina käima , avaldas osaliselt kattuvaid artikleid mitmes keeles eri kohtades ajaleheartiklist enda kirjastatud raamatuni .",xcomp,"ill,main,ps,sup"
491889,46,51,käima,ill,""" Ta ei pidanudki viskama , sest pani rünnaku käima .",xcomp,"ill,mod,ps,sup"
519903,146,151,käima,ill,"Aga peagi võeti juba ka keerukamad asjad ette ning kaugel polnud seegi aeg , mil kohalikud kirjamehed omad raamatukirjutamis-vabrikud täie auruga käima panid ja no siis levis see lugemise komme kohe igasse maanurgakesse .",xcomp,"ill,mod,ps,sup"
524536,108,113,käima,ill,"Proovides leian üha enam kattuvusi meie tänase eluga : mets kui rahategemise allikas , et raha paneb rattad käima , et raha eest võib ka üle 60-aastane daam endale noore jõmmi elukaaslaseks osta .",xcomp,"aux,ill,ps,sup"
543989,74,79,käima,ill,""" Eelkõige olen temalt õppinud suhtumist , ta paneb treeningutel kohe töö käima , ei raiska mediteerimisele aega .",xcomp,"ill,mod,ps,sup"
583493,103,108,käima,ill,"Taas tuli platsile pöidlaluu mõra ravinud Riho-Bruno Bramanis , kelle ergas tegevus pani Eesti rünnaku käima .",xcomp,"aux,ill,ps,sup"
587785,175,180,käima,ill,"Seni tundus endastmõistetav , et Rinne rahvaliku laadi üle võtnud Pihlap laulab ja joodeldab aastaid vankumatult - valgetest roosidest ja sellestki , kuidas raha paneb rattad käima , ning on Rinne moodi oodatud mees Kõpust Vastseliinani ...",xcomp,"ill,main,ps,sup"
588207,59,64,keema,ill,""" Ülitihe konkurents tabeli tipus paneb poolehoidjate vere keema , "" väitis omakorda Lazio rootslasest treener Sven Göran Eriksson .",xcomp,"ill,main,ps,sup"
612862,34,39,keema,ill,Põlvpükslaste trikid panevad vere keema,xcomp,"ill,mod,ps,sup"
654945,25,30,käima,ill,"Raha paneb tõesti rattad käima . """,xcomp,"ill,mod,ps,sup"
669477,95,100,lööma,ill,"Võõramaised külmutatud linnud , mis ahjus supikanaks kahanevad , ei pane minu südant kiiremini lööma .",xcomp,"aux,ill,ps,sup"
670611,26,31,keema,ill,Juba 60 m jooks pani vere keema .,xcomp,"aux,ill,ps,sup"
687324,164,169,käima,ill,"Tammsaares , Tuglases , Krossis , Undis on palju lihtsalt head , alati kindla peale nauditavat , aga hinge kinni võtab esmajoones "" Ma armastasin sakslast "" , vere käima paneb väike kireshedööver "" Taevakivi "" , nirvaana taevast näitab apokrüüfiline "" Õhtu saabub "" - ja on ainult üks "" Tühirand "" , vahest ka suudlejad katusel "" Via regias "" .",xcomp,"ill,mod,ps,sup"
687869,111,116,käima,ill,"Arukas viis Tartu maratoni Worldloppeti sarja , korraldab rahvusvahelist Suverulli , pani koos aatekaaslastega käima Estoloppeti sarja .",xcomp,"aux,ill,ps,sup"
735865,59,64,käima,ill,"Alles äsja ei saanud ühel õhtul magama jääda , panin video käima ja hakkasin uusi tõsteid uurima , "" ohkas treener .",xcomp,"ill,main,ps,sup"
808951,102,107,looma,ill,Eesti Telekomi erastamise eest sadavad süüdistused on pannud teede- ja sideministri Raivo Vare ( 40 ) looma endast märtri kuju .,xcomp,"ill,main,ps,sup"
822120,40,45,käima,ill,"Ösel pani aga 1998. aasta lõpus Moskvas käima kaks miljonit dollarit maksnud ketshupitehase , mis andis mullu samuti kahjumit .",xcomp,"ill,main,ps,sup"
846497,36,41,käima,ill,"On küll väljend "" raha paneb rattad käima "" , aga paljude asjatundjate arvates ei päästa isegi summade oluline suurendamine Ateenat .",xcomp,"ill,main,ps,sup"
847501,36,41,käima,ill,"Kui see on kohal , siis paned selle käima .",xcomp,"ill,main,ps,sup"
912494,12,17,sööma,ill,Sport paneb sööma ja teeb paksuks .,xcomp,"ill,mod,ps,sup"
922890,34,39,looma,ill,Kohusetunde asi - sunniga ei pane looma midagi tegema .,xcomp,"ill,main,ps,sup"
923633,34,39,looma,ill,Kohusetunde asi - sunniga ei pane looma midagi tegema .,xcomp,"ill,main,ps,sup"
938984,74,79,keema,ill,"pane eelnevalt või , valge veini , suhkru ja sidruniga maitsestatud vette keema .",xcomp,"ill,mod,ps,sup"
996397,95,100,käima,ill,""" Kuid ma ei usu sendi eest ka seda silmakirjalikku hala , mille suured ajakirjandusväljaanded käima panid , "" teatas Vahtre .",xcomp,"aux,ill,ps,sup"
1023515,32,37,käima,ill,"Nüüd pani ju Sebe odavad bussid käima , kuid nendega pole mugav sõita ja nad on tihti üsna täis , "" räägib Aivo .",xcomp,"ill,main,ps,sup"
1033955,41,46,keema,ill,"Järgnes ihunuhtlus , mis mehepoja vihast keema pani ja mõisatöölt lahkuma sundis .",xcomp,"aux,ill,ps,sup"
1039568,95,100,käima,ill,"Proviisori kinnitusel sobib hästi ka kuum tee konjakiga : "" Esiteks kuum jook , mis paneb vere käima .",xcomp,"aux,ill,ps,sup"
1045547,130,135,käima,ill,""" Lapsed ei tohi selle all kannatada , et täiskasvanud oma mänge mängivad , "" ütles Leo Tamm märkides , et arstid panid komisjoni käima ega hakka kohe protestima .",xcomp,"ill,mod,ps,sup"
1049649,54,59,käima,ill,"vbs-failina , mille väga paljud arvutikasutajad panid käima , lootes leida sellest armastuskirja .",xcomp,"ill,main,ps,sup"
1049820,87,92,keema,ill,"Fischeri välja öeldud visioon , mis iseenesest pole mingi uus idee , pani kogu Euroopa keema - kiidusõnu kuulis ta oodatult Prantsusmaalt ja Beneluxi riikidelt , vihast hädakisa euroskeptilistelt brittidelt , vaiksemat protesti nõukogude aegu meenutavatelt kandidaatriikidelt , suurte ülemvõimu kartvatelt Põhjamaadelt ja ittalaienemist pelgavatelt "" lõunaosariikidelt "" .",xcomp,"ill,mod,ps,sup"
1051105,104,109,käima,ill,"Olen kindel , et kui ka sild valmis tehtaks , paneks mõni mees paralleelselt paadi Muhu ja mandri vahel käima .",xcomp,"aux,ill,ps,sup"
1076011,41,46,käima,ill,"Kui EMT järgmisel aastal kiire andmeside käima paneb , saab taskuarvutitest kindlasti hitt .",xcomp,"ill,main,ps,sup"
1087455,16,21,käima,ill,Panen diktofoni käima ja millegipärast läheb jutt kõigepealt pesupesemise peale .,xcomp,"ill,main,ps,sup"
1090067,50,55,käima,ill,"Pesu küll just ei triigi , kuid masina panen ikka käima .",xcomp,"aux,ill,ps,sup"
1129948,26,31,käima,ill,""" Ühel ööl panin traktori käima , et ehk peletab naftalõhn või mootoripodin neid eemale , aga ei miskit .",xcomp,"ill,main,ps,sup"
1142038,120,125,käima,ill,"Kuuldes , et Filmimax otsib näitamise kohta Greenaway ja Jarmushi filmidele , ütles Tust , et Kinomaja paneks need kohe käima .",xcomp,"ill,main,ps,sup"
1143637,27,32,käima,ill,Teised panevad televiisori käima meelikõditavast võimalusest täbarasse olukorda sattujate üle mõnusasti naeru mugistada .,xcomp,"ill,main,ps,sup"
1149987,19,24,keema,ill,"Esmalt pane penned keema , lisa veidi soola .",xcomp,"ill,main,ps,sup"
1153244,111,116,käima,ill,""" See on ilus üritus , "" märkis Viikberg , tunnustades ettevõtjat , kes omal algatusel pani Tallinna loomaaias käima lastele meelelahutust pakkuva väikerongi .",xcomp,"aux,ill,ps,sup"
1164478,149,154,käima,ill,"Soome politseinikud meenutavad tänagi , millise korralageduse mehed riigi vanglasüsteemis korraldasid , kui nad igas kinnipidamisasutuses uimastiäri käima panid ja neid seetõttu mööda eri vanglaid sõidutati .",xcomp,"aux,ill,ps,sup"
1166585,48,53,käima,ill,"Rootsi Amber Line paneb Riia-Stockholmi liinile käima oma parvlaeva , ütles reederifirma agent Chr.",xcomp,"ill,mod,ps,sup"
1176383,32,37,käima,ill,"Hindremäed panid maateaduse toa käima , et rahvas saaks arvuteid tudeerida .",xcomp,"aux,ill,ps,sup"
1203617,26,31,käima,ill,""" Ühel ööl panin traktori käima , et ehk peletab naftalõhn või mootoripodin neid eemale , aga ei miskit .",xcomp,"ill,mod,ps,sup"
1217478,41,46,käima,ill,""" Omanik pani Rootsis kaatri oma võtmega käima ja ütles - viige Pärnusse .",xcomp,"aux,ill,ps,sup"
1221025,85,90,käima,ill,""" Kolleeg vaatas , et miks see kuulus isik talle armastust avaldab ja pani programmi käima .",xcomp,"aux,ill,ps,sup"
1246112,64,69,käima,ill,Ühes korralikus aianduspoes paneb lillesibulate valik pea ringi käima .,xcomp,"ill,main,ps,sup"
1249763,44,49,käima,ill,"Eesti Telefon paneb järgmisest neljapäevast käima personaliseerit e-ajakirja , mida saavad kõik soovijad oma e-postkasti tellida hot.ee veebikeskkonna aadressilt  .",xcomp,"ill,mod,ps,sup"
1272761,80,85,käima,ill,"Talv toob õlledesse kangust ning soojust , mis paneb külmal ajal vere kiiremini käima - aukohale tõusevad tumedad õlled .",xcomp,"aux,ill,ps,sup"
1272798,24,29,keema,ill,"Seejärel pane kalatükid keema koos rõõsa koore , või , õlle ja riivleivaga , maitsesta soolaga .",xcomp,"ill,main,ps,sup"
