sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
2977428,79,83,sama,nom,"Suurest rõõmust jäi aga paljudel kaardiomanikel kahe silma vahele asjaolu , et sama teate viimases lõigus ütles pank , et seni kuutasuta krediitkaardi omamisel tekib järgmise aasta aprillist 15-kroonine kuutasu .",advmod,"nom,sg"
12975506,19,23,sama,nom,Sest nad teavad ju sama mis meiegi kuidas ja kelle poolt pandi ametisse praegune ajutine valitsus .,advmod,"nom,sg"
14589445,0,4,Sama,nom,Sama teab ta öelda mitme kaasettevõtja kohta .,advmod,"nom,sg"
15554554,138,142,sama,nom,yks asi kyl - kuna minu jaoks on kurikate omadused uus = teema - seni olen teadnud kolme varianti kurikatest - uued- mängitud- vanad ja = sama teavad seni ka kuulsaali poisid !,advmod,"nom,sg"
15554591,138,142,sama,nom,< yks asi kyl - kuna minu jaoks on kurikate omadused uus teema - < seni olen teadnud kolme varianti kurikatest - uued- mängitud- vanad ja sama teavad < seni ka kuulsaali poisid !,advmod,"nom,sg"
19432267,58,62,sama,gen,nartsiss: hhhehe ma alles natuke aega tagasi ütlesin seda sama et tean kes marco on,advmod,"gen,sg"
20882119,46,50,sama,nom,KIISUKE: musi ikka no ma ei tea milleesst nii sama,advmod,"nom,sg"
5106523,9,13,tänu,gen,"Me toome tänu ja kiituse ilusas eesti keeles Temale , kes meile on kinkinud vabaduse .",advmod,"com,gen,sg"
20523768,32,36,head,nom,kase_kuskil: mis siis suvi veel head toob sule,advmod,"nom,pl,pos"
19900952,28,32,sama,nom,Markos: no minujaoks on see sama kui ei tunnegi,advmod,"nom,sg"
2879601,8,12,sama,nom,"Täpselt sama tunnistab ka kaitseministeeriumi sisekontroll oma seisukohas , mis on avaldatud koos ministeeriumi eelmise aasta aruandega .",advmod,"nom,sg"
5640330,90,94,sama,gen,Tallinna Mustamäe haigla närvihaiguste kliiniku ravijuht professor Rein Zupping tunnistas sama : ega viimastest ravialustest enam õiget inimest saa .,advmod,"gen,sg"
10875219,0,4,Sama,nom,"Sama tunnistas austerlane , et poleks Fisichella viga teinud , olnuks tal väga raske võita .",advmod,"nom,sg"
11057079,0,4,Sama,nom,Sama tunnistas ka end Valentinaks nimetanud vene keelt kõnelenud vanem naisterahvas .,advmod,"nom,sg"
12073776,8,12,sama,nom,Täpselt sama tunnistab ka öö jooksul veekogudele tekkinud jää .,advmod,"nom,sg"
12195832,6,10,sama,nom,Umbes sama tunnistavad ka poliitikud valimiskampaania ajal .,advmod,"nom,sg"
12589146,51,55,sama,nom,"Uue peatreeneri esimesed muljed Kalevist on head , sama tunnistas võõrmängija Robert Blackwell .",advmod,"nom,sg"
14144161,11,15,sama,nom,"Mis teha , sama tunnistas ka peatreener Avo Keel : suurimad puudujäägid on üldmängus , mitte elementides .",advmod,"nom,sg"
547831,224,228,sama,nom,"Ajaleht New York Times teatas ühele kõrgemale ametnikule viidates , et häälesalvestise kuulamine näitas , et üks kahest piloodist lahkus kokpitist , teine tõi aga kuuldavale palve "" tawakilt ala Allah "" , mis tähendab umbes sama mis "" Ma usaldan oma saatuse jumala kätte "" .",advmod,"nom,sg"
564527,38,42,sama,nom,""" Tawakilt ala Allah "" tähendab umbes sama mis fraas "" Ole tervitatud , Maarja "" katoliiklase suust .",advmod,"nom,sg"
3636565,42,46,sama,nom,"Veneetsia biennaalilt puudumine tähendaks sama , kui me ei saadaks oma sportlasi olümpiamängudele .",advmod,"nom,sg"
4549819,72,76,sama,nom,""" Need keeled on ju küllalt sarnased ja näiteks Hollandis tähendab Kaal sama , mida saksa keeles kahl - kiilaspead , "" jutustab Kaal muiates .",advmod,"nom,sg"
6762695,74,78,sama,nom,""" Tänapäeval tähendab signalisatsioonita auto kaupluse ette jätmine umbes sama , mis koti teeäärisele jätmine lootuses , et keegi seda ei võta , "" märgib autovarastega võitlev politsei juhtiv-inspektor Viktor Brujev .",advmod,"nom,sg"
7258765,130,134,sama,nom,Nüüd on heast sõnast järel lugejakirjadesse ja propagandaartiklitesse sobiv lömakas ; rääkida teisest Eestist tähendab nüüd umbes sama mis rääkida omal ajal “ perestroikast ” või “ tõusetumisest ” või lihtsalt poliitilist laineharja otsides trenditeadlikult seltskonnas või mõnes kommentaarikeskuses lobada .,advmod,"nom,sg"
7494507,20,24,sama,nom,"See tähendaks umbes sama , kui väita , et kui keegi kellestki kirjutab , siis kirjeldab ta ilmtingimata iseennast , ajab oma asja jne.",advmod,"nom,sg"
7634753,54,58,sama,nom,Mulle kui popkultuuri parasiidile tähendab see paraku sama kui asendada värvi-TV mustvalgega .,advmod,"nom,sg"
7712903,30,34,sama,nom,"Toyota T Sport tähendab umbes sama mis Mercedesel AMG-variandid , BMW-l M-autod või Audil S-mudelid .",advmod,"nom,sg"
7756130,15,19,sama,nom,"” See tähendab sama kui “ räägi , räägi , küll ma usun ” .",advmod,"nom,sg"
8107033,225,229,sama,nom,"Kuna leedulased puhkuse ajal suurt välismaal ei käi ja ka välismaalased eksivad Leedusse harva ( erandiks on Klaipedas ja Kura säärel kandis oma endist kodumaad avastavad sakslased ning poolakad , kes Leedus tähendavad umbes sama , mis Eestis soomlased ) , siis on hinnatase kohalike ostuvõimele vastav .",advmod,"nom,sg"
8152636,69,73,sama,nom,See tähendas Laamanni tänavusuvise reisi andmeil Aafrikas enam-vähem sama mis mana Uku Masingu polüneesia muinasjuttudes ja mojo Austin Powers'i komöödiais .,advmod,"nom,sg"
8563938,20,24,sama,nom,"See tähendaks umbes sama , kui väita , et kui keegi kellestki kirjutab , siis kirjeldab ta ilmtingimata iseennast , ajab oma asja jne.",advmod,"nom,sg"
9381934,13,17,sama,nom,"See tähendab sama , kui lõhata 511 miljonit tonni trotüüli , millega mõõdetakse tuumaplahvatuste võimsust .",advmod,"nom,sg"
9854933,45,49,sama,nom,"“ Kui Lance lõpuni vastu peab , tähendab see sama , nagu võtaks mõni Prantsusmaa tiim meilt Super Bowli . ”",advmod,"nom,sg"
9924169,66,70,sama,nom,"Ka soomlastele pole saladus , et Alaverile tähendas hõbe vähemalt sama mis Veerpalule .",advmod,"nom,sg"
9934366,41,45,sama,nom,"Poliitilise keelepruugi sõnad ei tähenda sama , mis tavakeeles - neil on omadus painduda , keerduda , venida .",advmod,"nom,sg"
9997421,36,40,sama,nom,Kas tõesti tähendab see märk Hiinas sama mis meilgi ?,advmod,"nom,sg"
10004953,35,39,sama,nom,"Tema kaalu arvestades tähendab see sama , kui saada Mercedese ostmisel viis krooni hinnaalandust . ”",advmod,"nom,sg"
10602037,158,162,sama,gen,"Kuna Kontinentidevaheline karikas on maailma klubijalgpalli absoluutne tipp ja Steaua kaotas 1986 . aastal argentiinlaste River Platele 0 : 1 , tähendaks see sama , kui Eesti korvpallimeister suudaks koduväljakul suure ülekaaluga võita 1986 . aasta NBA meistrivõistluste finalisti Houstoni Rocketsi .",advmod,"gen,sg"
10941254,194,198,sama,nom,"Pidev Sõnavõimu testimine ning logotsentrismist lobisemine võib ju eesti vaatajale mõneti kaugekski jääda , sest vaevalt meile aristokraatlikust traditsioonist läbiimbunud märksõnad ja kujundid sama tähendavad , mis katoliiklikule poolakale .",advmod,"nom,sg"
11204258,63,67,sama,nom,Ilvese sõnul on Tartu rahu meie riikluse üks sünnidokumente ja sama tähendab see ka Venemaale .,advmod,"nom,sg"
12495416,79,83,sama,nom,"Bussi tagaosas paiknevas ratastoolis istuvale Harri Kusmale tähendab see hoone sama , mida rebasele pudelisse surutud piduroog - selleni pääseda on hädavajalik , kuid siiski võimatu .",advmod,"nom,sg"
12619664,51,55,sama,nom,Vana rootsi nimetus  glögdat vin  tähendab täpselt sama mis inglaste  mulled wine  - kuuma veini .,advmod,"nom,sg"
13807981,158,162,sama,gen,"Kuna Kontinentidevaheline karikas on maailma klubijalgpalli absoluutne tipp ja Steaua kaotas 1986 . aastal argentiinlaste River Platele 0 : 1 , tähendaks see sama , kui Eesti korvpallimeister suudaks koduväljakul suure ülekaaluga võita 1986 . aasta NBA meistrivõistluste finalisti Houstoni Rocketsi .",advmod,"gen,sg"
14063617,28,32,sama,nom,"Valmisolek EMiks ei tähenda sama , mis valmisolek olümpiaks , väitis Aleksei : « Olen 70protsendilises vormis , puuduva üritan lisada suvel .",advmod,"nom,sg"
15367433,68,72,sama,nom,""" Kui tantsija ei suuda hoida tasakaalu , tähendab see Taela väitel sama , kui laulja ei oska laulda .",advmod,"nom,sg"
15742631,24,28,sama,nom,"See tähendab sisuliselt sama mis inimesel , kel raha tuleb sisse kogu aeg vähem , kui välja läheb .",advmod,"nom,sg"
16165650,19,23,sama,nom,"See tähendab umbes sama , et alaealiste laste öine väljaskolamise keeld on põhiseadusega vastuolus .",advmod,"nom,sg"
16897356,21,25,sama,nom,"seebikarp ei tähenda sama mis näiteks « JUUST ! » , see tähendab et tegu on live preview kompaktkaameraga mis EI ole digipeegel .",advmod,"nom,sg"
17237568,56,60,sama,nom,Jüri Kruus : “ Balletis tähendab Helmi Puur eestlastele sama mis Lydia Koidula lüürikas . ”,advmod,"nom,sg"
17727074,24,28,sama,nom,"Sisuliselt tähendab see sama , kui siin oleks arv 51% .",advmod,"nom,sg"
18478818,13,17,sama,nom,"See tähendab sama , kui võtta pankuri käest raha ära .",advmod,"nom,sg"
3585526,172,176,sama,nom,"Kaks katoliku preestrit olid enne neiu surma püüdnud palvete , sajatuste ja lauludega temast kuradit välja ajada , sest nad arvasid , et neiu on kurjast vaimust vaevatud , sama uskusid paraku ka ta vanemad ja sõbrad .",advmod,"nom,sg"
4072642,10,14,sama,nom,"Kas usute sama nagu mina , et alles alates aastast 2013 suudab Eesti noortekoondis ning aastast 2015 ka Koondis midagi saavutada ?",advmod,"nom,sg"
6169394,16,20,sama,nom,""" Britid usuvad sama , mis Ameerika eelmised valitsused - et kui sa ei näi Iisraeli-palestiinlaste konflikti lahendamiseks vähemalt pingutavat - läheb see ainult hullemaks ning sündmused väljuvad kontrolli alt , "" rääkis Newton .",advmod,"nom,sg"
13711388,10,14,sama,nom,Nüüd usub sama ka suusatamise sünnimaa rahvas .,advmod,"nom,sg"
20796837,36,40,sama,gen,Hoochi_Mama: ma vaatan et seis ikka sama,advmod,"gen,sg"
2770102,0,5,Võite,nom,"Võite vajavad eeskätt korvpallurid ise , et minna augustis Euroopa meistrivõistluste lisavalikmängudele Rootsi ja Makedooniaga enesekindlana ja edusse uskudes .",advmod,"nom,prop,sg"
17807109,0,6,Õnneks,nom,"Õnneks valib isegi läbinisti kollane « lääne meedia » oma allikaid piisava hoolega , et selline solk sinna ei lähe .",advmod,"nom,prop,sg"
10186459,6,10,sama,nom,"Umbes sama väljendas teine paremjõudude juhtidest Irina Hakamada , kui ta ütles , et liikumine oli otsustanud koostada presidendikandidaadile omapoolsete nõudmiste nimekirja , mille täitmisele vastavalt otsustatakse , kas toetatakse Putinit .",advmod,"nom,sg"
18938726,8,12,sama,nom,Täpselt sama väljendavad mitmed teisedki rakverlastest juhid - Ida-Viru kosutatakse Rakvere najal .,advmod,"nom,sg"
3382421,72,76,tänu,nom,""" See , kui helistatakse ja kirjutatakse , tänatakse ning öeldakse , et tänu Mikile on lapsed lugema õppinud , mõjub tõesti tujutõstvalt .",advmod,"com,nom,sg"
8078681,2,8,Õnneks,nom,"“ Õnneks õpivad meil juba peaaegu täiskasvanud , kui oleks väiksed mulrikud olnud , ei kujutagi ette . ”",advmod,"nom,prop,sg"
8244057,0,6,Õnneks,nom,"Õnneks õppis ta ka ise õpetamise kaudu väga palju , tegemist oli rohkem koostööga .",advmod,"nom,prop,sg"
2118513,141,145,sama,nom,"Tallinna saabub iga laupäeva või pühapäeva hommikul laev Stockholmist ja kaks Helsingist - ja iga kord on passikontrollijad Tallinna sadamas sama üllatanud rahvahulgast , kes laevadelt maale tuleb ja nagu tapakari ootesaali kokku pressitakse .",advmod,"nom,sg"
6370604,0,4,Sama,nom,Sama üritasid teha ka Saksamaa sotsiaaldemokraadid .,advmod,"nom,sg"
8178990,3,7,sama,nom,"Ja sama üritab teha ka see õnnetu firma , kes Bushilt muudkui vastu pead saab - tegelikult üritab ta kasvatada tüvirakke , millega ravida parandamatuid haigusi .",advmod,"nom,sg"
17789775,0,4,Sama,nom,"Sama , üritan sügisel teha , vb võtan tolle odavama variandi , eks näeb .",advmod,"nom,sg"
